molecule_chembl_id,pAffinity,n_meas,std_smiles,scaffold,mw,assay_group,types,n_assays,inter_assay_range
CHEMBL6029228,7.245,2,CS(=N)(=O)C1CC(Nc2nonc2C(=NO)NC2Cc3ccc(F)cc32)C1,N=C(NC1Cc2ccccc21)c1nonc1NC1CCC1,394.43200000000013,binding,IC50,1,0.0
CHEMBL6029347,6.26,1,O=c1c2cccnc2nc2n1-c1ccc([N+](=O)[O-])cc1C2=NOCCO,N=C1c2ccccc2-n2c1nc1ncccc1c2=O,353.29400000000015,binding,IC50,1,0.0
CHEMBL6029355,6.05,1,C[Si](C)(O)CCCNc1nonc1C(=NO)NC1Cc2ccc(F)cc21,N=C(NC1Cc2ccccc21)c1cnon1,379.4680000000001,binding,IC50,1,0.0
CHEMBL6029523,6.06,1,N#Cc1ccc(NC(=O)Nc2cccc3cncn23)cc1,O=C(Nc1ccccc1)Nc1cccc2cncn12,277.28700000000003,binding,IC50,1,0.0
CHEMBL6030041,6.26,1,O=C(Nc1ccccc1)N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1,O=C(Nc1ccccc1)N1CCC(CCC2c3ccccc3-c3cncn32)CC1,402.4980000000001,binding,IC50,1,0.0
CHEMBL6030642,8.56,1,CC(C(=O)Nc1cnn(-c2ccccc2)c1)C1C2CC(Oc3ccnc4ccc(F)cc34)CC21,O=C(CC1C2CC(Oc3ccnc4ccccc34)CC12)Nc1cnn(-c2ccccc2)c1,456.5210000000002,binding,IC50,1,0.0
CHEMBL6031095,7.1,1,NC(=O)C(N)CSc1nonc1C(=NO)NC1Cc2ccc(F)cc21,N=C(NC1Cc2ccccc21)c1cnon1,366.37800000000016,binding,IC50,1,0.0
CHEMBL6031176,6.42,1,OC(c1c(-c2ccccc2)sc2cncn12)C1CCCCC1,c1ccc(-c2sc3cncn3c2CC2CCCCC2)cc1,312.43800000000016,binding,IC50,1,0.0
CHEMBL6031343,6.81,1,O=P(CCSc1nonc1C(=NO)Nc1ccc(F)c(Br)c1)(NCc1ccccc1)NCc1ccccc1,N=C(Nc1ccccc1)c1nonc1SCCP(=O)(NCc1ccccc1)NCc1ccccc1,619.4570000000001,binding,IC50,1,0.0
CHEMBL6031347,7.54,1,OC(c1c(C2CC2)sc2cncn12)C12CC(c3ccccc3)(C1)C2,c1ccc(C23CC(Cc4c(C5CC5)sc5cncn45)(C2)C3)cc1,336.4600000000001,binding,IC50,1,0.0
