molecule_chembl_id,pAffinity,n_meas,std_smiles,scaffold,mw,assay_group,types,n_assays,inter_assay_range
CHEMBL5749391,7.52,1,CCOc1cc(-c2ccc(C)nc2)nc2cc(C(=O)NCCc3nnc[nH]3)ccc12,O=C(NCCc1nnc[nH]1)c1ccc2ccc(-c3cccnc3)nc2c1,402.4580000000001,binding,IC50,1,0.0
CHEMBL5749398,8.22,1,CCN(C(C)=O)C1CCN(S(=O)(=O)c2ccc(NC(=O)NCc3cccnc3)cc2)C1,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,445.54500000000013,binding,IC50,1,0.0
CHEMBL5749708,6.59,3,O=C(NCC1CC12CCN(C(=O)c1ccccc1)CC2)c1cc2cnccc2[nH]1,O=C(NCC1CC12CCN(C(=O)c1ccccc1)CC2)c1cc2cnccc2[nH]1,388.4710000000001,binding,IC50,2,0.17499999999999982
CHEMBL5750294,7.12,1,CCOc1cc(-c2ccc(F)cc2)nc2cc(C(=O)NCCn3cncn3)ccc12,O=C(NCCn1cncn1)c1ccc2ccc(-c3ccccc3)nc2c1,405.4330000000001,binding,IC50,1,0.0
CHEMBL5750344,6.89,1,O=C(NCC1CC12CCN(C(=O)CC1CCN(CC(F)(F)F)CC1)CC2)c1cc2cnccc2[nH]1,O=C(NCC1CC12CCN(C(=O)CC1CCNCC1)CC2)c1cc2cnccc2[nH]1,491.55800000000016,binding,IC50,1,0.0
CHEMBL5750358,7.42,2,O=C(Cc1ccccn1)N1CCC2(CC1)CC2CNC(=O)N1Cc2ccncc2C1,O=C(Cc1ccccn1)N1CCC2(CC1)CC2CNC(=O)N1Cc2ccncc2C1,405.50200000000007,binding,IC50,2,0.0
CHEMBL5750471,6.93,2,O=C(NCc1ccc(S(=O)(=O)C2CCOC2)cc1)c1cc2cnccc2[nH]1,O=C(NCc1ccc(S(=O)(=O)C2CCOC2)cc1)c1cc2cnccc2[nH]1,385.445,binding,IC50,1,0.0
CHEMBL5750601,6.95,2,CC(C)(C)OC(=O)N1CC2OCCN(S(=O)(=O)c3ccc(CNC(=O)c4ccc5nccn5c4)cc3)C2C1,O=C(NCc1ccc(S(=O)(=O)N2CCOC3CNCC32)cc1)c1ccc2nccn2c1,541.6300000000002,binding,IC50,1,0.0
CHEMBL5750784,7.3149999999999995,6,CC(C)(C)CC(=O)N1CCC2(CC1)CC2CNC(=O)c1cc2cnccc2[nH]1,O=C(NCC1CC12CCNCC2)c1cc2cnccc2[nH]1,382.50800000000004,binding,IC50,2,0.04999999999999982
CHEMBL5750925,8.2,1,C=CC=C1CN(C(=O)CCCC2(C)CCC(Cc3ccc(C4CCC(C)CC4)cc3)CC2)CC1=C,C=C1CN(C(=O)CCCC2CCC(Cc3ccc(C4CCCCC4)cc3)CC2)CC1=C,473.74500000000035,binding,IC50,1,0.0
CHEMBL5750961,10.0,1,COc1ccc(C(F)(F)F)cc1NS(=O)(=O)c1ccc(NC(=O)NCc2cccnc2)cc1,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,480.4680000000002,binding,IC50,1,0.0
CHEMBL5751620,8.62,1,CCN(CC)C(=O)c1ccc(F)c(S(=O)(=O)c2ccc(NC(=O)NCc3ccncc3)cc2)c1,O=C(NCc1ccncc1)Nc1ccc(S(=O)(=O)c2ccccc2)cc1,484.55300000000017,binding,IC50,1,0.0
CHEMBL5751787,5.7,2,O=C(NCC1CC12CCN(C(=O)C1CC1)CC2)c1cc2ccncc2o1,O=C(NCC1CC12CCN(C(=O)C1CC1)CC2)c1cc2ccncc2o1,353.422,binding,IC50,2,0.0
CHEMBL5752528,8.48,1,N#CN=C(NCc1ccc(S(=O)(=O)c2ccc(-n3cccn3)cc2)cc1)Nc1ccncc1,N=C(NCc1ccc(S(=O)(=O)c2ccc(-n3cccn3)cc2)cc1)Nc1ccncc1,457.51900000000006,binding,IC50,1,0.0
CHEMBL5752554,8.22,1,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2OC(F)(F)F)cc1,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,500.88600000000014,binding,IC50,1,0.0
CHEMBL5752579,8.17,1,CCNC(=O)c1cccc(S(=O)(=O)c2ccc(NC(=O)NCc3ccncc3)cc2)c1,O=C(NCc1ccncc1)Nc1ccc(S(=O)(=O)c2ccccc2)cc1,438.50900000000007,binding,IC50,1,0.0
CHEMBL5753027,6.52,1,COc1cc(-c2nc3cc(C(=O)NCCCc4nnc[nH]4)ccc3nc2-c2ccc(F)cc2)c(F)cn1,O=C(NCCCc1nnc[nH]1)c1ccc2nc(-c3ccccc3)c(-c3ccncc3)nc2c1,501.49700000000007,binding,IC50,1,0.0
CHEMBL5753046,6.52,1,O=C(NCCCn1ccnc1)c1ccc2nc(N3CCN4CCCC4C3)c(-c3ccccc3)nc2c1,O=C(NCCCn1ccnc1)c1ccc2nc(N3CCN4CCCC4C3)c(-c3ccccc3)nc2c1,481.6040000000003,binding,IC50,1,0.0
CHEMBL5753330,8.66,1,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)c2ccc(OCC(F)(F)F)c(F)c2)cc1,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)c2ccccc2)cc1,483.44300000000015,binding,IC50,1,0.0
CHEMBL5753977,7.52,1,CCOc1cc(-c2cnc(OC)c(F)c2)nc2cc(C(=O)NCCCc3nnc[nH]3)ccc12,O=C(NCCCc1nnc[nH]1)c1ccc2ccc(-c3cccnc3)nc2c1,450.4740000000002,binding,IC50,1,0.0
CHEMBL5753983,7.71,1,CC(C)(C)OC(=O)NC12CC1CN(S(=O)(=O)c1ccc(CNC(=O)c3ccc4nccn4c3)cc1)C2,O=C(NCc1ccc(S(=O)(=O)N2CC3CC3C2)cc1)c1ccc2nccn2c1,511.6040000000002,binding,IC50,1,0.0
CHEMBL5754094,7.69,1,O=C(NCc1ccc(S(=O)(=O)N2CC3CC(F)(F)CC3C2)cc1)c1cnc2[nH]ncc2c1,O=C(NCc1ccc(S(=O)(=O)N2CC3CCCC3C2)cc1)c1cnc2[nH]ncc2c1,461.49400000000014,binding,IC50,1,0.0
