molecule_chembl_id,pAffinity,n_meas,std_smiles,scaffold,mw,assay_group,types,n_assays,inter_assay_range
CHEMBL5593598,4.93,1,Cc1ccc2[nH]c3c(c2c1)CN(Cc1ccc(C(=O)NO)cc1)CC3,c1ccc(CN2CCc3[nH]c4ccccc4c3C2)cc1,335.40700000000004,binding,IC50,1,0.0
CHEMBL5593634,7.56,1,CN1C(=O)CNC(=O)C1=Cc1ccc(C(=O)NCc2ccc(C(=O)NO)cc2)cc1,O=C1CNC(=O)C(=Cc2ccc(C(=O)NCc3ccccc3)cc2)N1,408.4140000000001,binding,IC50,1,0.0
CHEMBL5593848,7.12,1,CN1C(=O)CNC(=O)C1=Cc1ccc(C(=O)Nc2cccc(C(=O)NO)c2)cc1,O=C1CNC(=O)C(=Cc2ccc(C(=O)Nc3ccccc3)cc2)N1,394.3870000000001,binding,IC50,1,0.0
CHEMBL5594027,6.08,1,O=C(NO)c1ccc(NC(=O)N2CCc3c(c4ccccc4n3Cc3ccccc3)C2)cc1,O=C(Nc1ccccc1)N1CCc2c(c3ccccc3n2Cc2ccccc2)C1,440.50300000000016,binding,IC50,1,0.0
CHEMBL5594067,6.77,2,COc1ccc(CN2C(C(=O)NCc3ccc(C(=O)NO)cc3)Cc3c([nH]c4ccccc34)C2C2CC2)cc1,O=C(NCc1ccccc1)C1Cc2c([nH]c3ccccc23)C(C2CC2)N1Cc1ccccc1,524.6210000000003,binding,IC50,2,0.0
CHEMBL5594197,6.93,1,O=C(NO)c1ccc(CNC(=O)C2Cc3c([nH]c4ccccc34)C(C3CC3)N2)cc1,O=C(NCc1ccccc1)C1Cc2c([nH]c3ccccc23)C(C2CC2)N1,404.4700000000001,binding,IC50,1,0.0
CHEMBL5594253,8.06,1,CN1C(=O)CNC(=O)C1=Cc1ccc(OCc2ccc(C(=O)NO)cc2)cc1,O=C1CNC(=O)C(=Cc2ccc(OCc3ccccc3)cc2)N1,381.3880000000001,binding,IC50,1,0.0
CHEMBL5594414,6.08,1,CN1C(=O)CNC(=O)C1=Cc1ccc(C(=O)NO)cc1,O=C1CNC(=O)C(=Cc2ccccc2)N1,275.264,binding,IC50,1,0.0
CHEMBL5594483,6.13,1,O=C(NO)c1ccc(CNC(=O)C2Cc3c([nH]c4ccccc34)C(c3ccccc3)N2)cc1,O=C(NCc1ccccc1)C1Cc2c([nH]c3ccccc23)C(c2ccccc2)N1,440.50300000000004,binding,IC50,1,0.0
CHEMBL5594503,7.545,2,O=C(CCCCCC(=O)N1CCc2c([nH]c3ccccc23)C1)NO,c1ccc2c3c([nH]c2c1)CNCC3,329.40000000000003,binding,IC50,2,0.10999999999999943
CHEMBL5594548,4.78,1,O=C(NO)c1ccc(CN2CCc3c([nH]c4ccccc34)C2)cc1,c1ccc(CN2CCc3c([nH]c4ccccc34)C2)cc1,321.38000000000005,binding,IC50,1,0.0
CHEMBL5594641,4.55,1,O=C(NO)c1ccc(CN2CCc3c(n(CC4CC4)c4ccc(F)cc34)C2)cc1,c1ccc(CN2CCc3c(n(CC4CC4)c4ccccc34)C2)cc1,393.4620000000001,binding,IC50,1,0.0
CHEMBL5594937,5.63,1,CCN(CC)Cc1ccc(Cn2c3c(c4ccccc42)CN(C(=O)NCc2ccc(C(=O)NO)cc2)CC3)cc1,O=C(NCc1ccccc1)N1CCc2c(c3ccccc3n2Cc2ccccc2)C1,539.6800000000003,binding,IC50,1,0.0
CHEMBL5594944,6.56,1,CN1C(=O)CNC(=O)C1=Cc1ccc(C(=O)NCc2cccc(C(=O)NO)c2)cc1,O=C1CNC(=O)C(=Cc2ccc(C(=O)NCc3ccccc3)cc2)N1,408.4140000000001,binding,IC50,1,0.0
CHEMBL5595114,5.89,1,COc1cc(C=C2C(=O)NCC(=O)N2C)ccc1C=CC(=O)NO,O=C1CNC(=O)C(=Cc2ccccc2)N1,331.32800000000003,binding,IC50,1,0.0
