molecule_chembl_id,pAffinity,n_meas,std_smiles,scaffold,mw,assay_group,types,n_assays,inter_assay_range
CHEMBL4857130,8.13,1,CC1(C)C2CCC1(C)N(Cc1cn(-c3cccc(Cl)c3)nn1)C(=O)C2,O=C1CC2CCC(C2)N1Cc1cn(-c2ccccc2)nn1,358.8730000000001,binding,IC50,1,0.0
CHEMBL4857569,5.48,1,Nc1nc(Cl)c2nc(O)n(Cc3cc(C(F)(F)F)ccc3Cl)c2n1,c1ccc(Cn2cnc3cncnc32)cc1,378.1410000000001,binding,IC50,1,0.0
CHEMBL4858125,7.66,1,CC1(C)C2CCC1(C)N(Cc1cn(-c3ccc(C#N)cc3)nn1)C(=O)C2,O=C1CC2CCC(C2)N1Cc1cn(-c2ccccc2)nn1,349.4380000000001,binding,IC50,1,0.0
CHEMBL4863672,6.27,1,Cc1ccc(Cn2c(O)nc3c(Cl)nc(N)nc32)c(F)c1,c1ccc(Cn2cnc3cncnc32)cc1,307.716,binding,IC50,1,0.0
CHEMBL4863988,5.9,1,Cc1ccc(CN2C(=O)Cc3c(Cl)nc(N)nc32)c(F)c1,O=C1Cc2cncnc2N1Cc1ccccc1,306.728,binding,IC50,1,0.0
CHEMBL4864906,7.47,1,CC1(C)C2CCC1(C)N(Cc1cn(-c3ccccc3)nn1)C(=O)C2,O=C1CC2CCC(C2)N1Cc1cn(-c2ccccc2)nn1,324.4280000000001,binding,IC50,1,0.0
CHEMBL4865803,7.61,1,CC(=O)OC1CC2(C)C(c3ccoc3)OC(=O)C3OC32C2(C)C(O)CC3C(C)(C)OC4CC(=O)OCC43C12,O=C1CC2OCC3CCC4C(CCC5C(c6ccoc6)OC(=O)C6OC654)C32CO1,530.5700000000004,binding,Kd,1,0.0
CHEMBL4866705,5.95,1,Nc1nc(Cl)c2nc(O)n(Cc3ccc(Br)cc3F)c2n1,c1ccc(Cn2cnc3cncnc32)cc1,372.58500000000004,binding,IC50,1,0.0
CHEMBL4867384,5.52,1,Nc1nc(Cl)c2c(n1)N(Cc1ccc3c(c1)OCO3)C(=O)C2,O=C1Cc2cncnc2N1Cc1ccc2c(c1)OCO2,318.72000000000014,binding,IC50,1,0.0
CHEMBL486827,7.725,6,COC1C=CC=C(C)C(=O)NC2=CC(=O)C=C(C2=O)C(OC)C(C)CC(OC)C(O)C(C)C=C(C)C1OC(N)=O,O=C1C=C2CCCCCCC=CCCC=CC=CC(=O)NC(=C1)C2=O,560.6440000000002,binding,IC50,6,3.26
CHEMBL4869402,7.6,1,CC(=O)OC1CC2(C)C(c3ccoc3)OC(=O)C3OC32C2(C)C(OC(C)=O)CC3C(C)(C)OC(=O)C=CC3(C)C12,O=C1C=CC2C(CCC3C2CCC2C(c4ccoc4)OC(=O)C4OC423)CO1,556.6080000000003,binding,Kd,1,0.0
CHEMBL4869481,6.41,1,Nc1nc(Cl)c2nc(O)n(Cc3cc4c(cc3Br)OCO4)c2n1,c1ncc2ncn(Cc3ccc4c(c3)OCO4)c2n1,398.6040000000001,binding,IC50,1,0.0
CHEMBL4870060,7.59,1,COC(=O)C(OC(C)=O)C1C(C)(C)C(O)C2CC3=C4CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O,O=C1CC2=C3CC4CCCC(C4=O)C3CCC2C(c2ccoc2)O1,528.5980000000004,binding,Kd,1,0.0
CHEMBL4870087,5.96,1,Nc1nc(Cl)c2c(n1)N(Cc1cc3c(cc1Br)OCO3)C(=O)C2,O=C1Cc2cncnc2N1Cc1ccc2c(c1)OCO2,397.61600000000016,binding,IC50,1,0.0
CHEMBL4870579,5.73,1,Nc1nc(Cl)c2nc(S)n(Cc3cc4c(cc3Br)OCO4)c2n1,c1ncc2ncn(Cc3ccc4c(c3)OCO4)c2n1,414.67200000000014,binding,IC50,1,0.0
CHEMBL4873718,9.15,1,CC1(C)C2CCC1(C)N(Cc1cn(-c3cccc(Br)c3)nn1)C(=O)C2,O=C1CC2CCC(C2)N1Cc1cn(-c2ccccc2)nn1,403.3240000000001,binding,IC50,1,0.0
CHEMBL5072089,5.57,1,CC(C)c1n[nH]c2nccc(-n3cnc(-c4cccnc4)c3)c12,c1cncc(-c2cn(-c3ccnc4[nH]ncc34)cn2)c1,304.357,binding,Kd,1,0.0
CHEMBL5094983,4.89,1,NC(=O)c1ccc(-c2nccc3c(-n4cnc(-c5ccccc5)c4)ccnc23)cc1NC1CCC(O)CC1,c1ccc(-c2cn(-c3ccnc4c(-c5cccc(NC6CCCCC6)c5)nccc34)cn2)cc1,504.5940000000003,binding,Ki,1,0.0
CHEMBL511439,8.6,1,COC1C=CC=C(C)C(=O)Nc2ccc(O)c(c2)CC(C)CC(OC)C(O)C(C)C=C(C)C1OC(N)=O,O=C1C=CC=CCCC=CCCCCCCc2cccc(c2)N1,516.6350000000003,binding,Kd,1,0.0
CHEMBL511618,7.3,1,COC1CCC=C(C)C(=O)Nc2cc(Cl)c(O)c(c2)CC(C)CC(OC)C(O)C(C)C=C(C)C1OC(N)=O,O=C1C=CCCCCC=CCCCCCCc2cccc(c2)N1,553.0960000000005,binding,Kd,1,0.0
CHEMBL512489,9.1,1,COC1CCC=C(C)C(=O)Nc2ccc(O)c(c2)CC(C)CC(OC)C(O)C(C)C=C(C)C1OC(N)=O,O=C1C=CCCCCC=CCCCCCCc2cccc(c2)N1,518.6510000000004,binding,Kd,1,0.0
CHEMBL514748,7.38,1,CCOc1ccc(-c2snnc2-c2cc(CC)c(O)cc2O)cc1,c1ccc(-c2nnsc2-c2ccccc2)cc1,342.42,binding,Kd,1,0.0
CHEMBL515048,7.47,1,COc1ccc(-c2snnc2-c2cc(Cl)c(O)cc2O)cc1OC,c1ccc(-c2nnsc2-c2ccccc2)cc1,364.8100000000001,binding,Kd,1,0.0
CHEMBL5174143,7.21,1,CC(C)c1cc(C(=O)N(C)Cc2ccc(C(=O)NO)cc2)c(O)cc1O,O=C(NCc1ccccc1)c1ccccc1,358.39400000000006,binding,IC50,1,0.0
CHEMBL5175785,7.62,1,COC(=O)c1ccc(CN(C)C(=O)c2cc(C(C)C)c(O)cc2O)cc1,O=C(NCc1ccccc1)c1ccccc1,357.40600000000006,binding,IC50,1,0.0
CHEMBL517583,8.2,1,CCOc1ccc(-c2snnc2-c2cc(Cl)c(O)cc2O)cc1,c1ccc(-c2nnsc2-c2ccccc2)cc1,348.81100000000004,binding,Kd,1,0.0
CHEMBL5177655,7.25,1,CC(C)c1cc(C(=O)N(C)Cc2ccc(C(=O)O)cc2)c(O)cc1O,O=C(NCc1ccccc1)c1ccccc1,343.379,binding,IC50,1,0.0
CHEMBL5183214,6.16,1,CCN(Cc1ccc(C(=O)NO)cc1)C(=O)c1cc(Cl)c(O)cc1O,O=C(NCc1ccccc1)c1ccccc1,364.7850000000001,binding,IC50,1,0.0
CHEMBL5183844,6.22,1,CN(Cc1ccc(C(=O)NO)cc1)C(=O)c1cc(Cl)c(O)cc1O,O=C(NCc1ccccc1)c1ccccc1,350.75800000000004,binding,IC50,1,0.0
CHEMBL5188938,6.43,1,CCCCN(Cc1ccc(C(=O)NO)cc1)C(=O)c1cc(C(C)C)c(O)cc1O,O=C(NCc1ccccc1)c1ccccc1,400.47500000000014,binding,IC50,1,0.0
CHEMBL519809,5.16,2,CNC(=O)C1OC(n2cnc3c(N)ncnc32)C(O)C1O,c1ncc2ncn(C3CCCO3)c2n1,294.27099999999996,functional,Kd|Ki,1,0.0
CHEMBL5200049,6.19,1,CCCN(Cc1ccc(C(=O)NO)cc1)C(=O)c1cc(C(C)C)c(O)cc1O,O=C(NCc1ccccc1)c1ccccc1,386.4480000000001,binding,IC50,1,0.0
CHEMBL5201663,7.64,1,Cc1c(C(=O)Nc2ccc(SC#N)cc2)nnn1-c1ccc(C(C)C)cc1,O=C(Nc1ccccc1)c1cn(-c2ccccc2)nn1,377.4730000000001,binding,IC50,1,0.0
CHEMBL5205762,6.2,1,CCCCN(Cc1ccc(C(=O)NO)cc1)C(=O)c1cc(Cl)c(O)cc1O,O=C(NCc1ccccc1)c1ccccc1,392.83900000000006,binding,IC50,1,0.0
CHEMBL5208908,6.66,1,CCN(Cc1ccc(C(=O)NO)cc1)C(=O)c1cc(C(C)C)c(O)cc1O,O=C(NCc1ccccc1)c1ccccc1,372.4210000000001,binding,IC50,1,0.0
CHEMBL5218680,7.46,1,CCc1cc(C(N)=O)ccc1-n1nc(C(C)C)c2c(-n3cnc(-c4ccnn4C)c3)ccnc21,c1ccc(-n2ncc3c(-n4cnc(-c5ccn[nH]5)c4)ccnc32)cc1,454.5380000000001,binding,Ki,1,0.0
CHEMBL5220579,6.28,1,O=C(c1ccc(O)c(Sc2ccc3c(c2)OCCO3)c1)N1Cc2ccccc2C1,O=C(c1cccc(Sc2ccc3c(c2)OCCO3)c1)N1Cc2ccccc2C1,405.4750000000002,binding,Kd,1,0.0
CHEMBL5267711,5.43,1,CC(O)(CCCO)c1cc(C(=O)N2Cc3ccccc3C2)ccc1O,O=C(c1ccccc1)N1Cc2ccccc2C1,341.4070000000001,binding,IC50,1,0.0
CHEMBL5267805,6.6,1,CC(O)(CCCc1ccccc1)c1cc(C(=O)N2Cc3ccccc3C2)ccc1O,O=C(c1cccc(CCCCc2ccccc2)c1)N1Cc2ccccc2C1,401.50600000000014,binding,IC50,1,0.0
CHEMBL5267930,5.42,1,COC(=O)C1=C(CCN(C)C)N(C)C(CCN(C)C)=C(C(=O)OC)C1c1ccc(C(F)(F)F)cc1,C1=CC(c2ccccc2)C=CN1,497.55800000000016,binding,Kd,1,0.0
CHEMBL5269682,6.29,1,CC(C)(C#N)c1cc(C(=O)N2Cc3ccccc3C2)ccc1O,O=C(c1ccccc1)N1Cc2ccccc2C1,306.365,binding,IC50,1,0.0
CHEMBL5270073,5.52,1,CC(O)(CCc1ccccc1)c1cc(C(=O)N2Cc3ccccc3C2)ccc1O,O=C(c1cccc(CCCc2ccccc2)c1)N1Cc2ccccc2C1,387.4790000000001,binding,IC50,1,0.0
CHEMBL5270730,5.41,1,CC(O)(c1ccccc1)c1cc(C(=O)N2Cc3ccccc3C2)ccc1O,O=C(c1cccc(Cc2ccccc2)c1)N1Cc2ccccc2C1,359.42500000000007,binding,IC50,1,0.0
CHEMBL5271250,6.32,1,CCCC(C)(O)c1cc(C(=O)N2Cc3ccccc3C2)ccc1O,O=C(c1ccccc1)N1Cc2ccccc2C1,325.4080000000001,binding,IC50,1,0.0
CHEMBL5272337,6.64,1,CCCCCC(C)(O)c1cc(C(=O)N2Cc3ccccc3C2)ccc1O,O=C(c1ccccc1)N1Cc2ccccc2C1,353.4620000000001,binding,IC50,1,0.0
CHEMBL5272363,5.65,1,C=CCC(C)(O)c1cc(C(=O)N2Cc3ccccc3C2)ccc1O,O=C(c1ccccc1)N1Cc2ccccc2C1,323.39200000000005,binding,IC50,1,0.0
CHEMBL5273021,7.42,1,CCCCOCc1ncnc2sc3c(c12)CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC3,O=C(c1ccccc1)N1CCc2sc3ncncc3c2C1,455.58000000000027,binding,IC50,1,0.0
CHEMBL5273198,6.08,2,Cc1ccc(Sc2cc(C(=O)N3Cc4ccccc4C3)ccc2O)cc1C,O=C(c1cccc(Sc2ccccc2)c1)N1Cc2ccccc2C1,375.49300000000017,binding,IC50|Kd,2,0.0
CHEMBL5273536,6.35,1,COCCCC(C)(O)c1cc(C(=O)N2Cc3ccccc3C2)ccc1O,O=C(c1ccccc1)N1Cc2ccccc2C1,355.4340000000001,binding,IC50,1,0.0
CHEMBL5273850,6.6,2,CC(O)(CCCc1ccccc1)c1cc(C(=O)N2Cc3ccc(F)cc3C2)ccc1O,O=C(c1cccc(CCCCc2ccccc2)c1)N1Cc2ccccc2C1,419.49600000000015,binding,IC50|Kd,2,0.0
CHEMBL5273982,4.93,1,CC(C)C(C)(O)c1cc(C(=O)N2Cc3ccccc3C2)ccc1O,O=C(c1ccccc1)N1Cc2ccccc2C1,325.4080000000001,binding,IC50,1,0.0
CHEMBL5274479,6.59,1,CC(O)(CCCc1cccc(Cl)c1)c1cc(C(=O)N2Cc3ccccc3C2)ccc1O,O=C(c1cccc(CCCCc2ccccc2)c1)N1Cc2ccccc2C1,435.9510000000002,binding,IC50,1,0.0
CHEMBL5274560,4.42,1,CCC(O)(CC)c1cc(C(=O)N2Cc3ccccc3C2)ccc1O,O=C(c1ccccc1)N1Cc2ccccc2C1,325.4080000000001,binding,IC50,1,0.0
CHEMBL5275106,6.58,1,CC(O)(CC=Cc1ccccc1)c1cc(C(=O)N2Cc3ccccc3C2)ccc1O,O=C(c1cccc(CCC=Cc2ccccc2)c1)N1Cc2ccccc2C1,399.4900000000001,binding,IC50,1,0.0
CHEMBL5276326,6.19,1,CC(C)(O)c1cc(C(=O)N2Cc3ccccc3C2)ccc1O,O=C(c1ccccc1)N1Cc2ccccc2C1,297.354,binding,IC50,1,0.0
CHEMBL5276392,5.42,1,CC(O)(Cc1ccccc1)c1cc(C(=O)N2Cc3ccccc3C2)ccc1O,O=C(c1cccc(CCc2ccccc2)c1)N1Cc2ccccc2C1,373.45200000000006,binding,IC50,1,0.0
CHEMBL5276395,7.47,1,CC(O)(C#CCc1ccccc1)c1cc(C(=O)N2Cc3ccccc3C2)ccc1O,O=C(c1cccc(CC#CCc2ccccc2)c1)N1Cc2ccccc2C1,397.4740000000001,binding,IC50,1,0.0
