gene,epi_mean,epi_detection,caf_mean,immune_mean,endothelial_mean,tme_max_mean,log2fc_mean,log2fc_sd,n_datasets,n_datasets_reproducible,consensus_fraction
SLC39A2,0.000646472368,0.0006463165991463799,0.00021654407,0.00010528682560000001,0.0,0.0002248502676,0.011930042098777157,0.02612943860963123,5,0,0.0
SLC39A4,0.715879664,0.22289541582019035,0.192818502,0.130268842,0.14422096599999998,0.19662575200000001,1.3419248271356334,0.8829991381671767,5,4,0.8
SLC39A5,0.009566596408000002,0.00481037683443684,0.0,0.0016267210900000003,0.00030083004000000003,0.0018246112799999998,0.17647628881786104,0.30942595668458844,5,0,0.0
SLC39A6,0.347103578,0.1728170546667751,0.551859122,0.24255559399999999,0.17360772500000002,0.551859122,-0.6391201454547772,0.6730882288549899,5,0,0.0
SLC39A8,1.40067117,0.24452867360458982,0.156540002,0.260489675,0.1272840086,0.287859146,1.953227448413085,1.0098292583998234,5,4,0.8
SLC39A9,0.315613566,0.1425545080928266,0.20359784900000003,0.18246070799999997,0.18657728599999998,0.29229512799999996,0.01898522395447118,0.4623019920108765,5,0,0.0
SLC3A1,0.38957581556,0.05606822395761165,0.02015684674,0.014086631319999997,0.014950735400000002,0.0363160882,0.421982448506301,2.1926792892692335,5,1,0.2
SLC3A2,1.48713257,0.3294957103141144,1.049256668,1.6260400000000002,2.48786446,2.48786446,-0.8725841862691455,0.5839135694967865,5,0,0.0
SLC40A1,0.6247747140000001,0.20043971193365334,1.175675266,0.282296,0.258650532,1.175675266,-0.9318403574681738,1.0594000671478494,5,1,0.2
SLC41A1,0.179026624,0.10482448095507572,0.0853105116,0.170154129,0.368137922,0.368137922,-0.7390757818339119,0.4167005385906295,5,0,0.0
SLC41A2,0.3184087926,0.11626356334862745,0.18576889000000002,0.1219532544,0.0067358104,0.18576889000000002,0.14543655380906045,0.770147719165664,5,2,0.4
SLC41A3,0.1963495,0.11365277267931422,0.256042522,0.163688411,0.373565868,0.387787476,-0.837345704855905,0.34540181547418697,5,0,0.0
SLC43A1,0.040511565,0.02708943141917322,0.1500220786,0.07454611339999999,0.0638483998,0.1621675086,-1.181494687618138,0.3562347682685963,5,0,0.0
SLC43A2,0.320984104,0.118907860423437,0.240579515,0.370335294,0.19708184,0.37146684999999996,-0.2997520284173745,0.37826902037701593,5,0,0.0
SLC43A3,0.5021804679999999,0.18512441116552328,0.5108841620000001,0.25090703999999997,0.611392924,0.729407464,-0.1969220888689053,0.9476900371449858,5,0,0.0
SLC44A1,0.660836116,0.22268713455519468,1.56923762,0.339518008,0.642317826,1.56923762,-1.0120689773461664,0.4625827845863806,5,0,0.0
SLC44A2,0.8254035500000001,0.22748468117498435,0.5598814759999999,0.585694226,1.68979182,1.68979182,-1.3773990729083758,0.7145740385789564,5,0,0.0
SLC44A3,0.24736108799999998,0.10632570277366897,0.0667937924,0.0082303162,0.01229177892,0.067800308,1.1517364577589004,1.1722085118800225,5,2,0.4
SLC44A4,1.159865506,0.2443456278006982,0.026674264660000002,0.0166794194,0.0662304746,0.06984380339999999,2.556057152605863,1.5181060202953771,5,4,0.8
SLC44A5,0.1716591912,0.06802175428401865,0.00035753056000000004,0.00407209924,0.00600576052,0.008016880260000001,1.216286460018341,1.3984515161015538,5,1,0.2
SLC45A2,0.01203121898,0.004180703830315979,0.0,8.293852000000001e-05,0.00050865794,0.00059159646,0.21658986799386493,0.504084655037593,5,0,0.0
SLC45A4,0.3202050694,0.10726201165812363,0.0122081202,0.086350637,0.3279165968,0.32792395679999997,0.055688188820335195,0.14865486564556038,5,0,0.0
SLC46A1,0.075555872,0.05173553622066664,0.0884433528,0.0347352368,0.00785937754,0.0884433528,-0.12155103380392243,0.3221736582901272,5,0,0.0
SLC46A2,0.098903717,0.03579459498387874,0.0007220737000000001,0.015797572,0.00577344996,0.01836134968,1.0744959358996324,0.5256726781128848,5,0,0.0
SLC46A3,0.1019550306,0.04920158581581432,0.1742780156,0.19600566,0.20930231400000002,0.286894658,-0.9303126007190233,1.029483756507076,5,0,0.0
SLC47A1,0.044631246,0.0295094599223976,0.00738309104,0.04750679334,0.0020023262,0.04750679334,0.010971208254225012,0.7022731383306041,5,0,0.0
SLC4A1,0.0030459620500000004,0.00190542624351598,0.00030640819999999994,0.01028285672,0.004319543800000001,0.0123824292,-0.22218325790020077,0.27038921896320783,5,0,0.0
SLC4A10,0.001340359904,0.0006166745329092801,0.00031292437999999996,0.0209340928,1.9808013999999997e-06,0.0209340928,-0.4473649486760011,0.262623535905701,5,0,0.0
SLC4A4,0.24222781499999999,0.09541706350669817,0.046675133800000004,0.030305055999999997,0.0120975408,0.055795973,1.3405418671043137,1.05728980405273,5,3,0.6
SLC4A5,0.04620124764,0.02534047440872316,0.007231664139999999,0.029738395379999998,0.0183823916,0.041340886480000005,0.08053953422291558,0.533219623634557,5,0,0.0
SLC4A7,0.24249749399999998,0.10652906762645331,0.383388896,0.9855785560000001,0.9086433300000001,1.054574096,-1.667462284118604,0.6213949794115152,5,0,0.0
SLC4A8,0.03820098726,0.02523850987676956,0.011687528999999999,0.0714310752,0.006759786280000001,0.0714310752,-0.3656527613392707,0.9843162124911415,5,0,0.0
SLC51A,0.021960528400000002,0.018248495804175403,0.033846811,0.033809035200000004,0.01605062526,0.0530378992,-0.5034097955962634,0.5499981420333114,5,0,0.0
SLC51B,0.035223153,0.013474652753887678,0.017374977519999998,0.0010155741939999999,0.00036826759999999996,0.018353135914,0.3727110475305801,0.7306217522970693,5,0,0.0
SLC52A1,0.02605327872,0.012554090986148219,0.0012058840972,0.020582883099999998,0.0006111651180000001,0.020582883099999998,0.12327521567194014,0.7167934672422827,5,0,0.0
SLC52A2,0.630374586,0.2221722231688874,0.386314648,0.322573772,0.390106802,0.46794280399999993,0.41660645059091,0.5524247013403442,5,3,0.6
SLC52A3,0.08293780719999999,0.038784718780708174,0.0030504435,0.001277431848,0.127923805,0.127923805,-0.4279008192262778,0.24486938355534182,5,0,0.0
SLC5A1,0.025490241200000003,0.014774756454109101,0.0,0.00062248496,0.00059302707992,0.00096987846,0.533075918917412,0.3423984844716969,5,0,0.0
SLC5A10,0.000909952354,0.00050296107009066,0.00024720850199999995,0.0006663110260000001,0.00168963291,0.0018248485660000001,-0.024771323226105674,0.02851202691775289,5,0,0.0
SLC5A11,0.001269765224,0.00109708777260972,0.00013420266,0.000265101776,0.00029712423999999997,0.00064890249,0.017218702865805506,0.05073863247322252,5,0,0.0
SLC5A12,0.00537212522,0.00395822003323128,0.00125237676,0.00025713406000000004,2.8215486e-06,0.00128747384,0.1076898549972779,0.10659281756650897,5,0,0.0
SLC5A2,0.017121545199999998,0.0089051364513759,0.0006909944,0.0053164667199999995,0.0019375265,0.0053164667199999995,0.2680628716141067,0.2779054729452631,5,0,0.0
SLC5A3,0.528978956,0.18398895302928536,0.504371366,0.79455982,0.23603829259999998,0.8134351240000001,-0.38923129114089317,0.7154334911840069,5,0,0.0
SLC5A4,0.0013054911760000002,0.00110839722780372,0.0,0.000167445099,0.3149460063,0.3149460063,-1.2863505774559012,2.0117974245919283,5,0,0.0
SLC5A5,0.014689419094000001,0.00619685709635952,0.009806819380000002,0.0139534445,3.1720999999999997e-06,0.02201371056,-0.12564296419992554,0.25688684430799946,5,0,0.0
SLC5A6,0.20605245600000002,0.08424552940449762,0.0830216698,0.09220336979999999,0.1058215648,0.1151514406,0.45115834852594683,0.39291449648383286,5,1,0.2
SLC5A7,0.0024814523200000003,0.00115397523478812,0.0,4.8313264000000005e-05,0.0,4.8313264000000005e-05,0.06567100199578715,0.10016380983031427,5,0,0.0
SLC5A8,0.0427916768,0.0154921852213926,0.0,0.0002990994508,0.0012249958,0.00151926218,0.7526265357781767,0.5712076800735149,5,0,0.0
SLC5A9,0.033555986,0.00946058909066696,0.0023458444000000003,0.00507209512,0.0059168997088,0.01235366136,0.33148172939389753,0.4781304999862834,5,0,0.0
SLC6A1,0.00362363043,0.00270341937454254,0.1410695902,0.000951947838,0.146728178288,0.18527416219999998,-1.4591473644088686,1.395442383988297,5,0,0.0
SLC6A11,0.005985539,0.003973587890523921,0.0,0.00102161202,0.0008462562045999999,0.0016467823399999998,0.10818495222409619,0.1847508394495484,5,0,0.0
SLC6A12,0.015253825540000002,0.00478765410171262,0.00046512182000000007,0.01067319308,0.0023119896,0.0120226986,-0.0020867479792008063,0.3857110140503953,5,0,0.0
SLC6A13,0.0070897541,0.00329554300721674,0.000110682926,0.017169024544,0.0012070775999999997,0.01828330839,-0.14504316506508488,0.5346414313162116,5,0,0.0
SLC6A14,0.377495166,0.11478042214320464,0.02391542572,0.013291830548,0.009308744999999998,0.035598921148,2.3287952812784827,0.7347742049868591,5,3,0.6
SLC6A15,0.005826828156,0.005767538017296259,0.0005427244,0.000503015879892,0.0025665289414000003,0.0031662082374000005,0.06504942652112382,0.08439239838201316,5,0,0.0
SLC6A16,0.036046913400000005,0.01817576819113134,0.013330720999999999,0.023966507800000002,0.0339385438,0.0434184908,-0.1322710127359422,0.47964503681706006,5,0,0.0
SLC6A17,0.02362129158,0.005158522712986601,0.0,0.00020690274,0.03255573782,0.03255573782,-0.05571985324708809,0.19941753196390966,5,0,0.0
SLC6A18,0.00026145821540000003,0.00049220203259614,0.0,6.628724e-06,0.0,6.628724e-06,0.007276916830855985,0.014303449500098682,5,0,0.0
SLC6A19,0.00543776,0.00018814675446848,0.0,0.0,0.0,0.0,0.1252926869028888,0.28016296499845694,5,0,0.0
SLC6A2,0.0012287919999999998,0.00037629350893696,0.0,0.0,0.00108193274,0.00108193274,0.0037986428270572526,0.11163631258024523,5,0,0.0
SLC6A20,0.04868369660000001,0.02195904138132816,0.009071356319999998,0.00229837886,0.0019862580578,0.010287247959999999,0.6788842815701461,0.5274041700688138,5,0,0.0
SLC6A3,0.015431608400000001,0.00916742459777238,0.007035820200000001,0.00036444980000000004,0.0006375347852,0.0074220920800000005,0.1876840746140691,0.3665803694248528,5,0,0.0
SLC6A4,0.03141300326,0.007351210514513279,0.00044243273999999995,0.00502862464,1.356358916,1.356358916,-3.2044806444073957,1.9672956270437505,5,0,0.0
SLC6A5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
SLC6A6,0.328039022,0.13745900409583223,0.566169292,0.5327598960000001,0.1779560048,0.609307684,-0.7981620281017848,0.3894046979522664,5,0,0.0
SLC6A7,0.002006933468,0.00197223957666226,0.0016542171600000002,0.0024512591220000003,4.48471e-06,0.003788424504,-0.04916614584115896,0.04482687680201552,5,0,0.0
SLC6A8,0.1564885774,0.06413440940659573,0.12767273939999998,0.0194156392,0.05298311600000001,0.12767273939999998,0.32373730487047186,0.5460204594996968,5,0,0.0
SLC6A9,0.1274853132,0.06071691012852711,0.09739934346,0.02863108767,0.013123622639999999,0.09807778214,0.30682469944543356,0.42939623363855695,5,0,0.0
SLC7A1,0.324770812,0.121260615584727,0.1619656112,0.177464555,0.1753564052,0.24094652099999997,0.21179470454625765,0.3664568484860197,5,1,0.2
SLC7A10,0.023106237879999998,0.0148514708020455,7.2276848e-05,0.000991704912,0.0,0.000991704912,0.43043083720068404,0.5553984279988975,5,0,0.0
SLC7A14,0.005809139539999999,0.00152111499707586,0.0,0.0021302430599999997,0.0007765455,0.0021302430599999997,0.09435653578130891,0.14596097049747792,5,0,0.0
SLC7A2,0.564608764,0.14617414981616145,0.1729143606,0.008657252479999999,0.019797077200000002,0.1729143606,0.895020271485043,1.2499831290528094,5,1,0.2
SLC7A3,0.0,0.0,0.00012817917999999998,0.0002238666806,0.0,0.00034478038,-0.009890513961057956,0.009228964625135392,5,0,0.0
SLC7A4,0.00964191758,0.00910002347331584,0.005200636812,0.00691925294,0.0,0.01166315002,-0.040127824235341454,0.3328535840878358,5,0,0.0
SLC7A5,1.422393223,0.17081343011639832,0.2458762256,0.898036484,0.2337159314,0.898036484,-0.7809470406168766,1.714469381234713,5,1,0.2
SLC7A6,0.23783143199999998,0.09785258790184873,0.257020614,0.550014964,0.294788804,0.5537564300000001,-0.6345789634537463,0.6608985056425277,5,0,0.0
SLC7A9,0.04867549476,0.01750643099810336,0.014582816720000003,0.000426707332,0.00040708222570000005,0.014988069900000001,0.30409839970200836,0.5026208953598562,5,0,0.0
SLC8A1,0.05183145840000001,0.014673805971255342,0.1099835334,0.29717657399999997,0.055791060999999996,0.29717657399999997,-1.49523373768072,0.9559827078831775,5,0,0.0
SLC8A2,0.000699814894,0.0010065169307572998,0.0,0.0007610429771999999,0.000200173388,0.0007781072452,-0.002067305801838092,0.030179381202626636,5,0,0.0
SLC8A3,6.9986408e-05,0.0001563096273908,0.001260507,0.005656427100000001,0.0018669876199999998,0.00578913782,-0.15491524906537496,0.0637228062985391,5,0,0.0
SLC8B1,0.188321982,0.0894566913928359,0.12981975140000002,0.21600024499999998,0.350443634,0.350443634,-0.6967914456529807,0.1352459433272367,5,0,0.0
SLC9A1,0.14690842720000002,0.08780490781533822,0.24799632000000002,0.163734974,0.24758533199999996,0.29067016,-0.7399006693099297,0.5759147703831086,5,0,0.0
SLC9A2,0.017422073694,0.0079789096628828,0.0,0.00039954497400000006,9.3343334e-06,0.00039954497400000006,0.3415422897698992,0.5024064445426166,5,0,0.0
SLC9A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
SLC9A6,0.0774272612,0.05020650485880226,0.24153996719999998,0.1454577268,0.10796824599999999,0.26108511700000003,-0.678885562948136,0.9700365042384032,5,0,0.0
SLC9A7,0.10657056499999999,0.052726157950486296,0.080884912,0.10515370399999999,0.015875359614000002,0.113744704,-0.014081068363845439,0.2057924884314407,5,0,0.0
SLCO1A2,0.026008699099999998,0.007362561239394059,0.0025846721999999997,0.0004970124200000001,0.0004866842,0.00299005428,0.4413057140274975,0.5343221504775442,5,0,0.0
SLCO1B1,0.000251259986,0.0003389453276153,0.0,0.0,0.0,0.0,0.007216129057801534,0.007487508483070247,5,0,0.0
SLCO1B3,0.017482288539999998,0.00682416228893484,0.0,0.00064216,0.0,0.00064216,0.3695586286998862,0.37686312577684294,5,0,0.0
SLCO1B7,0.0005073192,3.70851103282e-05,0.0,0.0,0.0,0.0,0.014278926434641414,0.03192865015357691,5,0,0.0
SLCO1C1,0.000934765,0.00173505909321914,0.019524669799999998,0.00027685251,0.0013087455200000001,0.01961034175,-0.36607903755216725,0.5612583049087532,5,0,0.0
SLCO2A1,0.0754258132,0.037884117807190996,0.0398029274,0.0064335138,4.02886052,4.02886052,-5.136025269765258,0.7974681841060104,5,0,0.0
SLCO2B1,0.027892856799999997,0.0122648393323927,0.064909396,0.5554868980000001,0.699743804,0.716032478,-3.104282523937756,0.48798856928373374,5,0,0.0
SLCO3A1,0.293206383,0.12276021736318873,0.606915886,0.1670824348,0.32560212,0.6161512339999999,-0.8671853924033336,1.2738704215440928,5,0,0.0
SLCO4A1,0.153847355,0.05481150199466998,0.00643539969,0.07509392179999999,1.5304407199999999,1.5304407199999999,-2.712429204820316,1.3891076259573825,5,0,0.0
SLCO4C1,0.11335191,0.05980605588255864,0.00561418194,0.0228087212,0.0025766312279999998,0.025312726200000003,1.0508550950440718,0.6491332622776828,5,0,0.0
SLCO5A1,0.016786680800000002,0.013355357156827318,0.0149190564,0.030702205,0.008112666420000001,0.0389125202,-0.3528794800575207,0.322669068747515,5,0,0.0
SLCO6A1,0.006816043399999999,0.00212892111796344,0.0,0.0,0.0,0.0,0.1694957629200495,0.22933452505081725,5,0,0.0
SLITRK1,0.00011805061400000001,0.0005191915445948399,0.0,0.0,0.0,0.0,0.0033862722274125177,0.007571934890814017,5,0,0.0
SLITRK2,0.019817839070000003,0.00751318174056972,0.0082499938,0.000175536184772,0.0053956404,0.0114535466,0.08536048726274703,0.7598437194711563,5,0,0.0
SLITRK3,0.00012420008,0.00019339473771899998,0.00202143938,0.0032493937420000002,1.2414552000000002e-06,0.00522477798,-0.13039060715479464,0.18099855587976796,5,0,0.0
SLITRK4,0.01065046144,0.006116220142070121,0.0382409193978,0.00433197846,0.0026775650000000002,0.0420691376,-0.5185256143548116,0.7733848096082175,5,0,0.0
SLITRK5,0.005891976679999999,0.00536028024060624,6.6167154e-05,0.002170055036,6.25794488e-05,0.002170055036,0.09477518170456296,0.09959824204348892,5,0,0.0
SLITRK6,0.13170766,0.05438325693522644,0.0259938112,0.001119364642,0.00010831881799999999,0.0265399347,1.2803345229865617,0.7871542501902034,5,0,0.0
SMO,0.0802624914,0.02923382090352742,0.32746713239999997,0.011671831332000001,0.003912537000000001,0.32746713239999997,-1.1966763140644245,0.4941672393777497,5,0,0.0
SORCS1,0.000173374148,0.0001563096273908,0.00090993276,0.001638347918,3.2997760000000003e-06,0.002302162248,-0.058421099739792134,0.07749911085288175,5,0,0.0
SORCS2,0.049314142400000004,0.03945780521957602,0.054341098600000005,0.0046401366,0.0010456716000000002,0.05469817494,-0.04646121009032252,0.8385300572987249,5,1,0.2
SORCS3,0.00343188782,0.0020305875805185,0.00023466256,0.00039866881599999996,0.0,0.00055353688,0.0762986703519983,0.11173465318685664,5,0,0.0
SORL1,0.41280893399999996,0.1686686377151576,0.0751954688,1.072258944,0.063088994,1.072258944,-1.3271750000283746,0.3621662076941223,5,0,0.0
SORT1,0.374581264,0.16954163353145732,0.40184086799999996,0.171888319,0.37715756,0.41916383599999996,-0.1481948593161198,0.3426678648846728,5,0,0.0
SPACA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
SPACA4,0.0010116362200000002,0.00071769696838628,0.0,0.0,0.0,0.0,0.02806652427184344,0.05433292319140108,5,0,0.0
SPAM1,0.0035102258,0.00018814675446848,0.0,0.0,0.0,0.0,0.08681035740226732,0.19411386030252178,5,0,0.0
SPINT2,5.57058696,0.6133547770314319,1.369541366,0.7543725099999999,0.20046677000000002,1.42159443,2.1415719656304697,0.8821791104084037,5,5,1.0
SPN,0.03350170524,0.01530000120486596,0.04474676079999999,1.2075075419999999,0.03255698646,1.2075075419999999,-3.8290143133401586,0.5273211868224582,5,0,0.0
SPNS2,0.134227096,0.0608725078044464,0.0069238408,0.012507096880000002,1.221070336,1.221070336,-2.381077240469741,0.837248219487401,5,0,0.0
SPNS3,0.0199257218,0.00799989757509964,0.0052028264,0.144939248,0.0232331676,0.144939248,-1.4522614871011958,0.3190189966445593,5,0,0.0
SPPL2A,0.661168454,0.24624709730875177,0.597980748,0.75367673,0.9349644699999999,0.9727678,-0.5396248292699724,0.26290358880968123,5,0,0.0
SPPL2B,0.40514999399999996,0.14247196606888887,0.53342854,0.42949590400000004,0.345212658,0.5647332279999999,-0.25851725160304706,0.6141468759439841,5,1,0.2
SPPL2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
SPRN,0.000295793276,0.0001563096273908,0.0022189978870000003,9.625436800000001e-05,0.0,0.0022334825359999998,-0.051848381349439254,0.10421019221343103,5,0,0.0
SSPN,0.12099927299999999,0.04928892561344178,1.468727488,0.12688486999999998,0.021007720799999997,1.468727488,-3.1769624887818053,0.7841304298668511,5,0,0.0
SSR1,0.85014588,0.29391649203133563,0.99005864,0.9138318200000001,0.7400471279999999,1.0692973000000001,-0.2996646502707653,0.31199085204093896,5,0,0.0
SSTR1,0.00546302113,0.00388143904204098,0.00149094268,0.00045423767740000005,0.16063149399999999,0.16063149399999999,-1.6774657682042229,1.3189822368698731,5,0,0.0
SSTR2,0.014634083459999999,0.008537024793770099,0.1132512556,0.0211743469,0.00944480588,0.1241258739,-1.0373137606225065,1.135737621549435,5,0,0.0
SSTR3,0.00030273699999999997,3.70851103282e-05,0.0,0.00614714158,0.0,0.00614714158,-0.15411563899203473,0.13431424140422457,5,0,0.0
SSTR4,0.0,0.0,0.09652546599999999,0.0,0.0,0.09652546599999999,-0.6826252915091308,1.5263965549750265,5,0,0.0
SSTR5,0.0003023276,0.00037629350893696,0.0,0.0,0.0,0.0,0.008594064328514462,0.019216912041564425,5,0,0.0
STAB1,0.022397431012,0.009593733833457501,0.09269366248000001,0.7860592526,2.750674828,2.750674828,-4.344315694799259,1.3206294333062292,5,0,0.0
STAB2,0.0021405262200000002,0.00046122276708787993,0.0,0.000163013523,0.5269658533999999,0.5269658533999999,-2.411584853430555,1.75558928121244,5,0,0.0
STEAP4,1.10174693,0.21065023147007778,0.217585652,0.08238251300000002,0.024610951000000002,0.23273867199999998,1.825795135440282,1.2345851517544353,5,4,0.8
STIM1,0.239298594,0.11240192467063556,0.1866767344,0.405568862,0.22974193299999998,0.405568862,-0.7350284666899698,0.22044830105574215,5,0,0.0
STS,0.0755285632,0.05150038640782793,0.123989404,0.029788777,0.074363769,0.1269227984,-0.36358738196438223,0.7567019076538365,5,0,0.0
STT3B,0.905711816,0.26712393853314087,0.554105428,1.0980040260000001,0.8876795599999999,1.106677586,-0.21571403474432724,0.20567051363401814,5,0,0.0
SUCNR1,0.01277969832,0.00994991921825068,0.022329197880000002,0.0440050674,0.0013655966,0.044568272799999996,-0.586983652671038,0.6296632664399316,5,0,0.0
SUCO,0.46012193,0.19555901726695807,0.18105343599999998,0.300952612,0.22371356000000003,0.31723091999999997,0.4352730413862577,0.14519019142149253,5,1,0.2
SUSD1,0.1326573832,0.06336279928847147,0.0436997472,0.1603023846,0.050006527599999996,0.1614122136,-0.31289508533373034,0.1682242651078929,5,0,0.0
SUSD2,0.940489546,0.19002451655025848,0.156213277,0.016298326000000002,0.0234773198,0.1590911156,2.345011709570129,1.2567889674003165,5,5,1.0
SUSD3,0.0636057424,0.02995112481111552,0.028738939139999996,0.619607316,0.00949597814,0.619607316,-2.7469162838906875,0.9692248545088573,5,0,0.0
SUSD4,0.09811831099999999,0.06473993050858853,0.02173928578,0.0079715176,0.00877272774,0.026884202399999994,0.9093186907570125,0.6428263143194356,5,0,0.0
SUSD5,0.028886439220000004,0.00810063885112606,0.046812785,0.001011261388,0.00174722304,0.04701261724,-0.3158997489045512,1.24682650032366,5,0,0.0
SV2A,0.02853759712,0.013923948777333623,0.0722194632,0.0325460792,0.11415251019999999,0.130383274,-0.9978301683001994,0.9466377227868116,5,0,0.0
SV2B,0.004575540956,0.00211783379209048,0.002805971,0.00027885823,0.12835828746,0.12835828746,-1.1006931283215613,1.448873449439978,5,0,0.0
SV2C,0.0014268578219999999,0.0019213459376336201,8.762813e-05,0.0019981937490000006,0.022713084956,0.02365700644,-0.43933668077080545,0.5210097444132422,5,0,0.0
SVOPL,0.01037730668,0.00855855608867378,0.00025420646000000004,0.01889236448,0.0005252524,0.01889236448,-0.17874009888734227,0.3651081187377491,5,0,0.0
SYNPR,3.7998674e-05,7.662835249041999e-05,0.00028911822,0.0,0.0,0.00028911822,-0.007129537514301398,0.015942130530112807,5,0,0.0
SYP,0.0410559432,0.01938210118075212,0.045503976560000006,0.032449471800000004,0.09150318360000001,0.098962507,-0.685010026184486,0.5239974357800828,5,0,0.0
SYPL1,0.866949812,0.298848781256077,0.8972182280000001,0.64292865,1.5121664630000002,1.57303408,-0.7750862126151098,0.30090718511686343,5,0,0.0
TAAR1,0.0,0.0,0.0,0.0,0.053919626,0.053919626,-0.5352517933880846,1.1968593950944295,5,0,0.0
TAAR2,0.00015172059999999998,0.00018814675446848,0.0,0.0006106305399999999,0.0,0.0006106305399999999,-0.012757224606270809,0.02852602142385452,5,0,0.0
TAAR5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
TAAR6,0.007368139,7.662835249041999e-05,0.0,0.0,0.0,0.0,0.159288635446306,0.3561802169011228,5,0,0.0
TAAR8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
TAAR9,1.7577289e-05,0.00018814675446848,0.0,0.0,0.0,0.0,0.000506728138456246,0.0011330785637000916,5,0,0.0
TACR1,0.00876287292,0.00754587957083962,0.0007285997200000001,0.0005361620020000001,0.0410790586,0.0410790586,-0.5369926743578195,0.6500468112848131,5,0,0.0
TACR2,0.00612500742,0.00468951528398584,0.00253452234,0.00481917006,0.00290487258,0.0056338803,0.012138137412141784,0.05166923700797978,5,0,0.0
TACR3,0.000952908076,0.00048754883992156007,0.0,0.0,0.0,0.0,0.026311338025630498,0.05725603004389179,5,0,0.0
TACSTD2,3.5442236800000004,0.40882816786559584,0.1006874794,0.1171125848,0.26063326600000003,0.264561606,3.341628416984,0.8588440377736655,5,5,1.0
TARM1,3.2605442e-05,3.70851103282e-05,0.0,0.000324920124,0.0,0.000324920124,-0.008352953408875924,0.013365702681360031,5,0,0.0
TAS1R1,0.00121337692,0.00119134769182236,0.00026946985999999997,0.0001448193126,0.0014810423200000001,0.0015009144826000002,-0.006151815321268762,0.07553165615211382,5,0,0.0
TAS1R2,0.00012738529999999998,0.00018814675446848,0.0,0.0,0.0,0.0,0.003652349109372307,0.008166900886117292,5,0,0.0
TAS1R3,0.00690928155154,0.00793751138832514,0.00468992032,0.04429660698,0.00095696406,0.04429660698,-0.3925299842958265,0.824140925420882,5,0,0.0
TAS2R1,0.00011488505,0.00023324542375118,0.0,0.0030366898,0.0,0.0030366898,-0.07321185796707105,0.17300810104487424,5,0,0.0
TAS2R10,0.000121246072,0.00019034181530903997,0.0,2.0460534e-05,0.0,2.0460534e-05,0.002892712809425918,0.005196982606964759,5,0,0.0
TAS2R14,0.174650474,0.0518751111645125,0.11634014740000001,0.0996557342,0.1077840054,0.12538049560000003,0.0028037787621423282,0.43170065168510946,5,1,0.2
TAS2R16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
TAS2R19,0.0001303205772,0.00022742692563723995,0.0016899934000000002,0.00042462318,0.00023732808,0.0016899934000000002,-0.04301866563441421,0.06189741127918181,5,0,0.0
TAS2R20,0.0,0.0,0.0,0.000141131864,0.0,0.000141131864,-0.0040564926969476,0.005995325373618965,5,0,0.0
TAS2R3,9.06416e-05,7.662835249041999e-05,0.0,3.1223642000000005e-05,0.0,3.1223642000000005e-05,0.0017040615563598306,0.006617689355110188,5,0,0.0
TAS2R30,0.06305577904000001,0.02313666985550696,0.03700442472,0.05056570014,0.0113241499834,0.05056570014,0.00907553727242853,0.20428917644191594,5,0,0.0
TAS2R38,0.0020448478,0.00131702728127938,0.0,0.0,0.0,0.0,0.05368323272818619,0.12003935763216582,5,0,0.0
TAS2R39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0
TAS2R4,0.09412770968,0.03064263734185204,0.019121809681999998,0.06112390780000001,0.12667158274,0.12937166,-0.08877137679717721,0.31301321832524204,5,0,0.0
TAS2R46,0.000396585424,0.0006485560328634399,0.0008445881000000001,0.00033412757000000003,0.0,0.00105157182,-0.01840133830312402,0.02546582651228072,5,0,0.0
TAS2R7,0.0006811867,0.00037629350893696,0.0,0.0039302432,0.0,0.0039302432,-0.07662970065186539,0.17134921975303097,5,0,0.0
TAS2R8,0.002498390294,0.0012055088793013198,0.0,5.9972333999999995e-05,0.009991003,0.010050975334,-0.13664690434704943,0.309543180399981,5,0,0.0
TAS2R9,0.001472802124,0.00131922234211994,0.0,0.0015002086655999999,0.0,0.0015002086655999999,-0.0002025725188218047,0.01397964475176039,5,0,0.0
TBXA2R,0.01374031634,0.00565692694590834,0.061251096000000005,0.00693911516,0.41335173000000003,0.41335173000000003,-2.384585919196313,1.1511849219718073,5,0,0.0
TCIRG1,0.798852334,0.21044779404336653,0.7933523140000001,1.381064622,0.962706096,1.3962082260000002,-0.97441726734504,0.2552522605759159,5,0,0.0
TCTN2,0.1387700014,0.06431122543285006,0.053762939999999995,0.0384069584,0.0573390772,0.0609228172,0.6909063831667022,0.35954767678355015,5,1,0.2
TCTN3,0.357341792,0.15402755657065365,0.43079102799999996,0.300568826,0.398921486,0.46963547400000005,-0.4801796581127754,0.5967893756715873,5,0,0.0
