smiles_std,molecule_chembl_id,standard_type,value_nM,pActivity,n_measurements,MW,n_documents,scaffold,dataset
CCC(C)(C)[C@H](NC(=O)C1(F)CC1)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)NN(C[C@@H]1CCNC1=O)C(=O)[C@H](F)Cl,CHEMBL5393937,IC50,6.0,8.221848749616356,1,574.0690000000004,1,O=C(NCC(=O)N1CC2CCCC2C1C(=O)NNCC1CCNC1=O)C1CC1,SARS_Mpro_train
CN1C(=O)C[C@H]2CC3(CC3)CN2C(=O)c2cncc(c2)NCCCCCCNC(=O)[C@H]1Cc1ccc(Cl)cc1Cl,CHEMBL6146345,IC50,6.0,8.221848749616356,1,586.5640000000003,1,O=C1CC2CC3(CC3)CN2C(=O)c2cncc(c2)NCCCCCCNC(=O)C(Cc2ccccc2)N1,SARS_Mpro_train
Cn1cc(COc2cc(Cl)cc(-n3cc(-c4ccc[nH]c4=O)c(=O)n(-c4cccnc4)c3=O)c2)c(C(F)(F)F)n1,CHEMBL5431872,IC50,6.0,8.221848749616356,1,570.9150000000003,1,O=c1[nH]cccc1-c1cn(-c2cccc(OCc3cn[nH]c3)c2)c(=O)n(-c2cccnc2)c1=O,SARS_Mpro_train
CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)N(C(=O)[C@H](CC3CCC3)NC(=O)C(F)(F)F)C[C@@H]21,CHEMBL5094771,Ki,6.0,8.221848749616356,1,511.54500000000024,1,O=C1NCCC1CCNC(=O)C1C2CC2CN1C(=O)CCC1CCC1,SARS_Mpro_train
CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,CHEMBL5438782,IC50,6.23,8.20551195334083,1,452.5520000000002,1,O=C1NCCC1CCNC(=O)C1CCCN1,SARS_Mpro_train
CSCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)OCc1ccccc1,CHEMBL5566880,IC50,6.31,8.199970640755867,1,545.6770000000004,1,O=C(NCCc1ccccc1)OCc1ccccc1,SARS_Mpro_train
CC1(C)COC(=O)[C@@H]2C[C@@H](C[C@@H](C#N)NC(=O)[C@@H]3[C@@H]4[C@H](CN3C(=O)[C@H]1NC(=O)OCc1ccccc1)C4(C)C)C(=O)N2,CHEMBL6102641,IC50,6.4,8.193820026016112,1,579.6540000000002,1,O=C(NC1CCOC(=O)C2CC(CCNC(=O)C3C4CC4CN3C1=O)C(=O)N2)OCc1ccccc1,SARS_Mpro_train
CNC(=O)C(=O)[C@H](CCC(C)(F)F)NC(=O)[C@@H]1CC2(CCN1C(=O)[C@@H](NC(=O)OC)C(C)(C)C)CC2,CHEMBL5440103,IC50,6.5,8.187086643357144,1,516.5860000000004,1,C1CC2(CCN1)CC2,SARS_Mpro_train
CC[C@H](C)[C@H](NC(=O)[C@@H](F)Cl)C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)NN(C[C@@H]1CCCNC1=O)C(=O)[C@@H](F)Cl,CHEMBL5421070,IC50,7.0,8.154901959985743,1,582.4760000000003,1,O=C1NCCCC1CNNC(=O)C1NCC2CCCC21,SARS_Mpro_train
CCC(CC)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NN(C[C@@H]1CCNC1=O)C(=O)[C@H](F)Cl)C2(C)C,CHEMBL5431221,IC50,7.0,8.154901959985743,1,584.0110000000001,1,O=C1NCCC1CNNC(=O)C1NCC2CC21,SARS_Mpro_train
CC(C)(C)[C@H](NC(=O)COc1ccc(F)cc1)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,CHEMBL5082806,Ki,7.0,8.154901959985743,1,555.6510000000002,1,O=C(COc1ccccc1)NCC(=O)N1CC2CC2C1C(=O)NCCC1CCNC1=O,SARS_Mpro_train
CN1C(=O)C[C@H]2CC3(CC3)CN2C(=O)c2cncc(c2)NCCC/C=C/CNC(=O)[C@H]1Cc1ccc(Cl)cc1Cl,CHEMBL6147211,IC50,7.0,8.154901959985743,1,584.5480000000002,1,O=C1CC2CC3(CC3)CN2C(=O)c2cncc(c2)NCCCC=CCNC(=O)C(Cc2ccccc2)N1,SARS_Mpro_train
CNC(=O)[C@@H]1C/C=C/CCNc2cncc(c2)C(=O)N2CC3(CC3)C[C@@H]2CC(=O)N(C)[C@H](Cc2ccc(Cl)cc2Cl)C(=O)N1,CHEMBL6133299,IC50,7.0,8.154901959985743,1,641.6000000000004,1,O=C1CC2CC3(CC3)CN2C(=O)c2cncc(c2)NCCC=CCCNC(=O)C(Cc2ccccc2)N1,SARS_Mpro_train
CNC(=O)[C@H]1C/C=C/CCNc2cncc(c2)C(=O)N2CC3(CC3)C[C@@H]2CC(=O)N(C)[C@H](Cc2ccc(Cl)cc2Cl)C(=O)N1,CHEMBL6143266,IC50,7.0,8.154901959985743,1,641.6000000000004,1,O=C1CC2CC3(CC3)CN2C(=O)c2cncc(c2)NCCC=CCCNC(=O)C(Cc2ccccc2)N1,SARS_Mpro_train
CNC(=O)[C@@H]1CCCCCNc2cncc(c2)C(=O)N2CC3(CC3)C[C@@H]2CC(=O)N(C)[C@H](Cc2ccc(Cl)cc2Cl)C(=O)N1,CHEMBL6120683,IC50,7.0,8.154901959985743,1,643.6160000000004,1,O=C1CC2CC3(CC3)CN2C(=O)c2cncc(c2)NCCCCCCNC(=O)C(Cc2ccccc2)N1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)NN(CCC(N)=O)C(=O)CCl,CHEMBL5179702,IC50,7.0,8.154901959985743,1,435.91200000000026,1,c1ccc2[nH]ccc2c1,SARS_Mpro_train
CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)N(C(=O)[C@@H](CC3CCC3)NC(=O)C(F)(F)F)C[C@@H]21,CHEMBL5887337,Ki,7.0,8.154901959985743,1,511.54500000000024,1,O=C1NCCC1CCNC(=O)C1C2CC2CN1C(=O)CCC1CCC1,SARS_Mpro_train
CNC(=O)C(=O)[C@H](CCC(C)(F)F)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@H](CC(F)(F)F)NC(=O)OC,CHEMBL5433055,IC50,7.0,8.154901959985743,1,542.5020000000003,1,C1CC2CNCC2C1,SARS_Mpro_train
COC(=O)N[C@H](C(=O)N1CCC2(CCCC2)CC1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC1CC1)C(C)(C)C,CHEMBL5424206,IC50,7.4,8.130768280269024,1,570.678,1,O=C(CNC(=O)C1CC2(CCCC2)CCN1)C(=O)NC1CC1,SARS_Mpro_train
COC(=O)N[C@H](C(=O)N1CCC2(CC2)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(N)=O)C(C)(C)C,CHEMBL5397947,IC50,7.4,8.130768280269024,1,502.5590000000002,1,C1CC2(CCN1)CC2,SARS_Mpro_train
O=C(On1nnc2ccccc21)c1ccc2[nH]ccc2c1,CHEMBL497141,IC50/Ki,7.5,8.1249387366083,3,278.271,3,O=C(On1nnc2ccccc21)c1ccc2[nH]ccc2c1,SARS_Mpro_train
O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)CCc1cc(F)cc(F)c1,CHEMBL5267069,IC50,7.6,8.119186407719209,3,461.50900000000024,3,O=C1NCCC1CCNC(=O)C1C2CCCC2CN1C(=O)CCc1ccccc1,SARS_Mpro_train
O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)CCc1cccc(F)c1,CHEMBL5275426,IC50,7.6,8.119186407719209,1,443.51900000000023,1,O=C1NCCC1CCNC(=O)C1C2CCCC2CN1C(=O)CCc1ccccc1,SARS_Mpro_train
CN(C(=O)[C@H](Cc1cccs1)NC(=O)[C@@H](NC(=O)c1cccs1)C(C)(C)C)N(C#N)Cc1cccc(Cl)c1F,CHEMBL5558707,IC50/Ki,7.725,8.118098887962702,2,590.1460000000003,1,O=C(CNC(=O)c1cccs1)NC(Cc1cccs1)C(=O)NNCc1ccccc1,SARS_Mpro_train
COC(=O)N[C@H](C(=O)N1CCC2(CC2)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC1CC1)C(C)(C)C,CHEMBL5401144,IC50,7.7,8.113509274827518,2,542.6240000000001,2,O=C(CNC(=O)C1CC2(CCN1)CC2)C(=O)NC1CC1,SARS_Mpro_train
CC(C)(C)OC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C)C(C)(C)C,CHEMBL5593536,Ki,7.7,8.113509274827518,1,503.64400000000035,1,O=C1NCCC1CCNC(=O)C1NCC2CC21,SARS_Mpro_train
CC(C)(C)[C@H](NC(=O)OCc1ccncc1)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCCNC1=O)C2(C)C,CHEMBL5570206,Ki,7.8,8.10790539730952,1,552.6760000000003,1,O=C(NCC(=O)N1CC2CC2C1C(=O)NCCC1CCCNC1=O)OCc1ccncc1,SARS_Mpro_train
CC(C)[C@H](NS(C)(=O)=O)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc3ccccc3s1)C2(C)C,CHEMBL6149366,Ki,7.93,8.100726812682396,1,603.7670000000002,1,O=C1NCCC1CC(NC(=O)C1NCC2CC21)C(=O)c1nc2ccccc2s1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)CC[S+](C)[O-],CHEMBL5564711,IC50,7.943,8.100015437450608,1,561.6760000000003,1,O=C(NCCc1ccccc1)OCc1ccccc1,SARS_Mpro_train
O=C(NC1CCCC1)C(=O)[C@H](CC1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C1CCCCC1,CHEMBL5593831,Ki,8.0,8.096910013008056,1,639.7160000000001,1,O=C(NC1CCCC1)C(=O)C(CC1CCNC1=O)NC(=O)C1C2CCCC2CN1C(=O)CC1CCCCC1,SARS_Mpro_train
O=C1C[C@H]2CC3(CC3)CN2C(=O)c2cncc(c2)/C=C/CCCCCNC(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N1,CHEMBL6149548,IC50,8.0,8.096910013008056,1,569.5330000000004,1,O=C1CC2CC3(CC3)CN2C(=O)c2cncc(c2)C=CCCCCCNC(=O)C(Cc2ccccc2)N1,SARS_Mpro_train
NC(=O)CCN(NC(=O)[C@H](CC1CCCCC1)NC(=O)OCc1ccccc1)C(=O)CCl,CHEMBL5184792,IC50,8.0,8.096910013008056,1,466.96600000000024,1,O=C(NCCC1CCCCC1)OCc1ccccc1,SARS_Mpro_train
[2H][C@](C(=O)N[C@@H](C)c1ccc(F)cc1)(c1ccccc1)N(C(=O)C(C)=O)c1ccc2c(c1)oc1ccccc12,CHEMBL5633810,IC50,8.0,8.096910013008056,1,509.5551017780003,1,O=C(NCc1ccccc1)C(Nc1ccc2c(c1)oc1ccccc12)c1ccccc1,SARS_Mpro_train
O=C(NCc1ccco1)C1CN(C(=O)c2cc(=O)[nH]c(=O)[nH]2)CCN1,CHEMBL5208946,IC50,8.0,8.096910013008056,1,347.331,1,O=C(NCc1ccco1)C1CN(C(=O)c2cc(=O)[nH]c(=O)[nH]2)CCN1,SARS_Mpro_train
CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO)C2(C)C,CHEMBL5182995,IC50/Ki,8.0,8.096910013008056,3,532.5600000000003,3,O=C1NCCC1CCNC(=O)C1NCC2CC21,SARS_Mpro_train
[2H][C@](C(=O)N[C@@H](C)c1ccc(F)cc1)(c1cccnc1)N(C(=O)C(C)=O)c1ccc2c(c1)oc1ccccc12,CHEMBL5173274,IC50,8.1,8.09151498112135,5,510.5431017780003,5,O=C(NCc1ccccc1)C(Nc1ccc2c(c1)oc1ccccc12)c1cccnc1,SARS_Mpro_train
O=C(NC1CCCC1)C(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C1CCCCC1,CHEMBL5422898,Ki,8.2,8.086315363473087,2,639.7160000000001,2,O=C(NC1CCCC1)C(=O)C(CC1CCNC1=O)NC(=O)C1C2CCCC2CN1C(=O)CC1CCCCC1,SARS_Mpro_train
Cc1cncc(-n2c(=O)nc(Nc3cc4cn(C)nc4cc3Cl)n(Cc3cc(C#N)c(F)cc3C)c2=O)c1,CHEMBL5195764,IC50,18.5,8.077450979992872,2,530.9510000000002,2,O=c1nc(Nc2ccc3n[nH]cc3c2)n(Cc2ccccc2)c(=O)n1-c1cccnc1,SARS_Mpro_train
O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC1CC1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C1CC1,CHEMBL5208464,IC50,8.4,8.075720713938118,1,498.58000000000027,1,O=C(NC(C(=O)NC(CC1CC1)C(=O)NCCC1CCNC1=O)C1CC1)OCc1ccccc1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,CHEMBL5171771,IC50/Ki,8.5,8.070581074285707,4,502.61200000000025,3,O=C(CNC(=O)CNC(=O)OCc1ccccc1)NCCC1CCNC1=O,SARS_Mpro_train
COC(=O)N[C@@H]1C(=O)N2C[C@H]3[C@@H]([C@H]2C(=O)N[C@H](C#N)C[C@@H]2C[C@H](NC2=O)C(=O)OCC1(C)C)C3(C)C,CHEMBL6102114,IC50,8.6,8.065501548756432,1,503.5560000000004,1,O=C1NC2CC1CCNC(=O)C1C3CC3CN1C(=O)CCCOC2=O,SARS_Mpro_train
CNC(=O)C(=O)[C@H](CCC(C)(F)F)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)OC)C(C)(C)C,CHEMBL5594588,IC50,8.7,8.060480747381382,1,516.5860000000004,1,C1CC2CNCC2C1,SARS_Mpro_train
CC1(C)CNC(=O)[C@@H]2C[C@@H](C[C@@H](C#N)NC(=O)[C@@H]3[C@@H]4[C@H](CN3C(=O)[C@H]1NC(=O)OCc1ccccc1)C4(C)C)C(=O)N2,CHEMBL6133070,IC50,8.8,8.05551732784983,1,578.6700000000002,1,O=C(NC1CCNC(=O)C2CC(CCNC(=O)C3C4CC4CN3C1=O)C(=O)N2)OCc1ccccc1,SARS_Mpro_train
CNC(=O)C(=O)[C@H](CCC(C)(F)F)NC(=O)[C@@H]1CC2(CCCCC2)CN1C(=O)[C@@H](NC(=O)OC)C(C)(C)C,CHEMBL5594778,IC50,8.8,8.05551732784983,1,544.6400000000004,1,C1CCC2(CC1)CCNC2,SARS_Mpro_train
COC(=O)N[C@@H]1C(=O)N2C[C@H]3[C@@H]([C@H]2C(=O)N[C@H](C#N)C[C@@H]2C[C@H](NC2=O)C(=O)OCCC1(C)C)C3(C)C,CHEMBL6078580,IC50,8.9,8.050609993355087,1,517.5830000000004,1,O=C1NC2CC1CCNC(=O)C1C3CC3CN1C(=O)CCCCOC2=O,SARS_Mpro_train
CN(C(=O)[C@H](Cc1cccc(Cl)c1)NC(=O)[C@@H](NC(=O)c1cccs1)C(C)(C)C)N(C#N)Cc1cccc(Cl)c1F,CHEMBL5562042,IC50,9.0,8.045757490560675,1,618.5620000000002,1,O=C(CNC(=O)c1cccs1)NC(Cc1ccccc1)C(=O)NNCc1ccccc1,SARS_Mpro_train
Cc1cncc(-n2c(=O)nc(Nc3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)cc3F)c2=O)c1,CHEMBL5196584,IC50,9.0,8.045757490560675,1,527.8940000000001,1,O=c1nc(Nc2ccc3n[nH]cc3c2)n(Cc2ccccc2)c(=O)n1-c1cccnc1,SARS_Mpro_train
CN1C(=O)C[C@H]2CC3(CC3)CN2C(=O)c2cncc(c2)/C=C/CCCCCNC(=O)[C@H]1Cc1ccc(Cl)cc1Cl,CHEMBL6133637,IC50,9.0,8.045757490560675,1,583.5600000000003,1,O=C1CC2CC3(CC3)CN2C(=O)c2cncc(c2)C=CCCCCCNC(=O)C(Cc2ccccc2)N1,SARS_Mpro_train
COc1ccc2nccc(C(=O)NCC(=O)N3CC(F)(F)C[C@H]3C#N)c2c1,CHEMBL3233843,IC50,9.0,8.045757490560675,1,374.34700000000004,1,O=C(NCC(=O)N1CCCC1)c1ccnc2ccccc12,SARS_Mpro_train
O=C1C[C@H]2CCCN2C(=O)c2cncc(c2)/C=C/CCCCCNC(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N1,CHEMBL6134382,IC50,9.0,8.045757490560675,1,543.4950000000005,1,O=C1CC2CCCN2C(=O)c2cncc(c2)C=CCCCCCNC(=O)C(Cc2ccccc2)N1,SARS_Mpro_train
O=c1[nH]cccc1-c1cn(-c2cc(Cl)cc(OCc3ccccc3Cl)c2)c(=O)n(-c2cccnc2)c1=O,CHEMBL5428134,IC50,9.0,8.045757490560675,1,533.3710000000002,1,O=c1[nH]cccc1-c1cn(-c2cccc(OCc3ccccc3)c2)c(=O)n(-c2cccnc2)c1=O,SARS_Mpro_train
Cn1cnc(Cn2c(=O)nc(Nc3cc4cn(CC(F)F)nc4cc3Cl)n(Cc3cc(F)c(F)cc3F)c2=O)n1,CHEMBL5201925,IC50,9.0,8.045757490560675,1,581.8930000000001,1,O=c1nc(Nc2ccc3n[nH]cc3c2)n(Cc2ccccc2)c(=O)n1Cc1nc[nH]n1,SARS_Mpro_train
CC(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1noc(-c3ccccc3)n1)C2(C)C,CHEMBL6170153,Ki,9.0,8.045757490560675,1,632.6400000000002,1,O=C1NCCC1CC(NC(=O)C1NCC2CC21)C(=O)c1noc(-c2ccccc2)n1,SARS_Mpro_train
CO[C@@H]1C[C@@H]2CC(=O)N(C)[C@H](Cc3ccc(Cl)cc3Cl)C(=O)NCCCCC/C=C/c3cncc(c3)C(=O)N2C1,CHEMBL6146900,IC50,9.0,8.045757490560675,1,587.5480000000002,1,O=C1CC2CCCN2C(=O)c2cncc(c2)C=CCCCCCNC(=O)C(Cc2ccccc2)N1,SARS_Mpro_train
COc1ccc(/C=C/C(=O)N2C[C@@H](NC(=O)c3cccnc3)C[C@H]2C(=O)NO)cc1OC,CHEMBL472915,IC50,9.0,8.045757490560675,1,440.45600000000013,1,O=C(NC1CCN(C(=O)C=Cc2ccccc2)C1)c1cccnc1,SARS_Mpro_train
O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)COc1ccc(Cl)cc1,CHEMBL5275166,IC50,9.1,8.04098483160756,2,461.94600000000025,2,O=C1NCCC1CCNC(=O)C1C2CCCC2CN1C(=O)COc1ccccc1,SARS_Mpro_train
COc1cc(Cl)cc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCCNC3=O)cc12,CHEMBL5170425,IC50,9.1,8.040958607678906,2,487.98800000000034,2,O=C(CNC(=O)c1cc2ccccc2[nH]1)NCCC1CCCNC1=O,SARS_Mpro_train
CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C2(C)C)C(C)(C)C,CHEMBL5196043,IC50,9.3,8.031517051446064,1,505.6600000000003,1,O=C1NCCC1CCNC(=O)C1NCC2CC21,SARS_Mpro_train
COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)NN(C[C@@H]3CCNC3=O)C(=O)[C@H](F)Cl)cc12,CHEMBL5198073,IC50,9.5,8.022276394711152,1,509.9660000000002,1,O=C(CNC(=O)c1cc2ccccc2[nH]1)NNCC1CCNC1=O,SARS_Mpro_train
O=C(N[C@H]1CCCC[C@H]1Nc1c(C(=O)N2CCOCC2)cc(C2CC2)cc1[N+](=O)[O-])c1cc(=O)[nH]c2ccccc12,CHEMBL5561361,IC50,9.6,8.017728766960431,1,559.6230000000004,1,O=C(NC1CCCCC1Nc1ccc(C2CC2)cc1C(=O)N1CCOCC1)c1cc(=O)[nH]c2ccccc12,SARS_Mpro_train
CNC(=O)C(=O)[C@H](CCC(C)(F)F)NC(=O)[C@@H]1C[C@H](C(F)(F)F)CCN1C(=O)[C@@H](NC(=O)OC)C(C)(C)C,CHEMBL5573477,IC50,9.9,8.00436480540245,1,558.5450000000002,1,C1CCNCC1,SARS_Mpro_train
Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cccs2)cc(-c2cccs2)c1,CHEMBL6145641,Ki,10.0,8.0,1,490.6940000000002,1,O=C(NCc1cc(-c2cccs2)cc(-c2cccs2)c1)c1ccccc1,SARS_Mpro_train
Cn1cnc(Cn2c(=O)nc(Nc3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)c(F)c3F)c2=O)n1,CHEMBL5192777,IC50,10.0,8.0,1,549.8760000000001,1,O=c1nc(Nc2ccc3n[nH]cc3c2)n(Cc2ccccc2)c(=O)n1Cc1nc[nH]n1,SARS_Mpro_train
CC1(C)CCCC[C@@H]2C[C@@H](C[C@@H](C#N)NC(=O)[C@@H]3[C@@H]4[C@H](CN3C(=O)[C@H]1NC(=O)C(F)(F)F)C4(C)C)C(=O)N2,CHEMBL6074523,IC50,10.0,8.0,1,539.5990000000003,1,O=C1NC2CCCCCCC(=O)N3CC4CC4C3C(=O)NCCC1C2,SARS_Mpro_train
CC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc3ccccc3s1)C2(C)C)C(C)(C)C,CHEMBL6120530,Ki,10.0,8.0,1,581.7390000000001,1,O=C1NCCC1CC(NC(=O)C1NCC2CC21)C(=O)c1nc2ccccc2s1,SARS_Mpro_train
Cn1cnc(Cn2c(=O)nc(Nc3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)c(F)c3)c2=O)n1,CHEMBL5207127,IC50,10.0,8.0,1,531.8860000000001,1,O=c1nc(Nc2ccc3n[nH]cc3c2)n(Cc2ccccc2)c(=O)n1Cc1nc[nH]n1,SARS_Mpro_train
Cn1cnc(Cn2c(=O)cc(Nc3cc4cn(C)nc4cc3OC(F)(F)F)n(Cc3cc(F)c(F)cc3F)c2=O)n1,CHEMBL5556435,IC50,10.0,8.0,1,580.4490000000002,1,O=c1cc(Nc2ccc3n[nH]cc3c2)n(Cc2ccccc2)c(=O)n1Cc1nc[nH]n1,SARS_Mpro_train
Cn1cnc(Cn2c(=O)cc(Nc3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)cc3F)c2=O)n1,CHEMBL5564896,IC50,10.0,8.0,1,530.8980000000001,1,O=c1cc(Nc2ccc3n[nH]cc3c2)n(Cc2ccccc2)c(=O)n1Cc1nc[nH]n1,SARS_Mpro_train
COC(=O)N[C@H](C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC1CC1)C(C)(C)C,CHEMBL5555374,IC50,10.0,8.0,1,542.6240000000001,1,O=C(CNC(=O)C1NCC2CCCC21)C(=O)NC1CC1,SARS_Mpro_train
CC(C)O[C@@H]1C[C@@H]2CC(=O)N(C)[C@H](Cc3ccc(Cl)cc3Cl)C(=O)NCCCCC/C=C/c3cncc(c3)C(=O)N2C1,CHEMBL6151358,IC50,10.0,8.0,1,615.6020000000001,1,O=C1CC2CCCN2C(=O)c2cncc(c2)C=CCCCCCNC(=O)C(Cc2ccccc2)N1,SARS_Mpro_train
COc1ccc2[nH]c(=O)cc(C(=O)N[C@H]3CCCC[C@H]3Nc3c(C(=O)N4CCOCC4)cc(C4CC4)cc3[N+](=O)[O-])c2c1,CHEMBL5561307,IC50,10.6,7.97469413473523,1,589.6490000000003,1,O=C(NC1CCCCC1Nc1ccc(C2CC2)cc1C(=O)N1CCOCC1)c1cc(=O)[nH]c2ccccc12,SARS_Mpro_train
O=C(Oc1cncc(Br)c1)c1ccccc1F,CHEMBL5598257,IC50,10.7,7.97061622231479,1,296.09499999999997,1,O=C(Oc1cccnc1)c1ccccc1,SARS_Mpro_train
O=C(NCc1ccccn1)C(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H]1CC(F)(F)CN1C(=O)C1CCC(F)(F)CC1,CHEMBL5632679,IC50,10.9,7.962573502059376,1,562.5640000000002,1,O=C(NCc1ccccn1)C(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)C1CCCCC1,SARS_Mpro_train
Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3C[C@H](O)C[C@@H]3C(=O)O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,CHEMBL4071326,IC50,10.9,7.962573502059376,1,641.1200000000001,1,c1ccc(COc2cc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)ccc2CN2CCCC2)cc1,SARS_Mpro_train
O=C(NCc1ccccn1)C(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H]1COCCN1C(=O)CC1CCC(F)(F)CC1,CHEMBL5633635,IC50,10.9,7.962573502059376,1,556.6100000000002,1,O=C(NCc1ccccn1)C(=O)C(Cc1ccccc1)NC(=O)C1COCCN1C(=O)CC1CCCCC1,SARS_Mpro_train
CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,CHEMBL4802135,IC50/Ki,10.9,7.962573502059376,61,499.5340000000003,48,O=C1NCCC1CCNC(=O)C1NCC2CC21,SARS_Mpro_train
CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)c3cc4cccc(F)c4[nH]3)C[C@@H]21,CHEMBL5572085,IC50,11.0,7.958607314841775,1,454.5020000000001,1,O=C1NCCC1CCNC(=O)C1C2CC2CN1C(=O)c1cc2ccccc2[nH]1,SARS_Mpro_train
COC(=O)N[C@H](C(=O)N1CC2(CCCCC2)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NCc1ccccc1)C(C)(C)C,CHEMBL5571082,IC50,11.0,7.958607314841775,1,620.738,1,O=C(CNC(=O)C1CC2(CCCCC2)CN1)C(=O)NCc1ccccc1,SARS_Mpro_train
Cc1cccc([C@@H](C)C(=O)N2C[C@H]3[C@@H]([C@H]2C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)C3(C)C)c1,CHEMBL5572787,IC50,11.0,7.958607314841775,1,439.55600000000027,1,O=C1NCCC1CCNC(=O)C1C2CC2CN1C(=O)Cc1ccccc1,SARS_Mpro_train
