held_out,compound,method,n_sources,repro_r,source_repro_r,reproducible,source_reproducible,transfer_efficiency,pearson_delta,mae,top50_overlap,sign_match
Hs 766T,Ivermectin,unweighted_consensus,49,0.28422245383262634,0.20858105938710578,False,False,2.6687777598707676,0.7585265636444092,0.09794239699840546,0.52,0.88
Hs 766T,Ivermectin,generic_response,49,0.28422245383262634,0.20858105938710578,False,False,2.239728264556608,0.6365810632705688,0.1240306869149208,0.34,0.88
Hs 766T,Ivermectin,shuffled_compound,49,0.28422245383262634,0.20858105938710578,False,False,1.7582052408308215,0.4997214078903198,0.1391087770462036,0.24,0.74
Hs 766T,Ivermectin,no_change,49,0.28422245383262634,0.20858105938710578,False,False,0.0,0.0,0.1530628353357315,0.02,0.0
Hs 766T,Ixazomib,weighted_consensus_gated,49,0.21989689767360687,0.2879861153719224,False,False,2.3805970184653,0.5234858989715576,0.26571938395500183,0.14,0.88
Hs 766T,Ixazomib,weighted_consensus,49,0.21989689767360687,0.2879861153719224,False,False,2.5994367024098546,0.5716080665588379,0.23188906908035278,0.22,0.88
Hs 766T,Ixazomib,unweighted_consensus,49,0.21989689767360687,0.2879861153719224,False,False,2.612552077718072,0.5744920969009399,0.23078782856464386,0.24,0.88
Hs 766T,Ixazomib,generic_response,49,0.21989689767360687,0.2879861153719224,False,False,1.9095891307675643,0.419912725687027,0.26372087001800537,0.12,0.82
Hs 766T,Ixazomib,shuffled_compound,49,0.21989689767360687,0.2879861153719224,False,False,0.5420478550190753,0.1191946417093277,0.2973695397377014,0.06,0.7
Hs 766T,Ixazomib,no_change,49,0.21989689767360687,0.2879861153719224,False,False,0.0,0.0,0.29151761531829834,0.02,0.0
Hs 766T,Ixazomib citrate,weighted_consensus_gated,49,0.8719149827957153,0.7079494691764315,True,True,0.8754934440119041,0.7633558511734009,0.3123857378959656,0.28,0.94
Hs 766T,Ixazomib citrate,weighted_consensus,49,0.8719149827957153,0.7079494691764315,True,True,0.9312094647186079,0.8119354844093323,0.21122317016124725,0.52,0.94
Hs 766T,Ixazomib citrate,unweighted_consensus,49,0.8719149827957153,0.7079494691764315,True,True,0.9255228869289445,0.8069772720336914,0.21072691679000854,0.52,0.94
Hs 766T,Ixazomib citrate,generic_response,49,0.8719149827957153,0.7079494691764315,True,True,0.5144147586193507,0.44852593541145325,0.34047582745552063,0.1,0.82
Hs 766T,Ixazomib citrate,shuffled_compound,49,0.8719149827957153,0.7079494691764315,True,True,0.1577555528302457,0.13754943013191223,0.36910444498062134,0.08,0.52
Hs 766T,Ixazomib citrate,no_change,49,0.8719149827957153,0.7079494691764315,True,True,0.0,0.0,0.3656391501426697,0.04,0.0
Hs 766T,L-Eflornithine (monohydrochloride),weighted_consensus_gated,49,0.3174906075000763,0.2031746203345912,True,False,2.191577999396802,0.6958054304122925,0.1505294293165207,0.2,0.88
