cell_line,drug,conc,shard,key,extracted
SNU-423,Terfenadine,5.0,747,SNU-423	Terfenadine	5.0,True
SNU-423,Altretamine,0.05,747,SNU-423	Altretamine	0.05,True
SNU-423,Betamethasone dipropionate,0.05,747,SNU-423	Betamethasone dipropionate	0.05,True
SNU-423,Fenofibrate,0.05,748,SNU-423	Fenofibrate	0.05,True
SNU-423,Mozavaptan,0.05,748,SNU-423	Mozavaptan	0.05,True
SNU-423,Nevirapine,0.05,748,SNU-423	Nevirapine	0.05,True
SNU-423,Pemetrexed,0.05,748,SNU-423	Pemetrexed	0.05,True
SNU-423,Pitavastatin (Calcium),0.05,748,SNU-423	Pitavastatin (Calcium)	0.05,True
SNU-423,Pravastatin (sodium),0.05,748,SNU-423	Pravastatin (sodium)	0.05,True
SNU-423,Rifaximin,0.05,748,SNU-423	Rifaximin	0.05,True
SNU-423,Sivelestat (sodium tetrahydrate),0.05,748,SNU-423	Sivelestat (sodium tetrahydrate)	0.05,True
SNU-423,Altretamine,0.5,749,SNU-423	Altretamine	0.5,True
SNU-423,Betamethasone dipropionate,0.5,749,SNU-423	Betamethasone dipropionate	0.5,True
SNU-423,Fenofibrate,0.5,749,SNU-423	Fenofibrate	0.5,True
SNU-423,Mozavaptan,0.5,750,SNU-423	Mozavaptan	0.5,True
SNU-423,Nevirapine,0.5,750,SNU-423	Nevirapine	0.5,True
SNU-423,Pemetrexed,0.5,750,SNU-423	Pemetrexed	0.5,True
SNU-423,Pitavastatin (Calcium),0.5,750,SNU-423	Pitavastatin (Calcium)	0.5,True
SNU-423,Pravastatin (sodium),0.5,750,SNU-423	Pravastatin (sodium)	0.5,True
SNU-423,Rifaximin,0.5,750,SNU-423	Rifaximin	0.5,True
SNU-423,Sivelestat (sodium tetrahydrate),0.5,750,SNU-423	Sivelestat (sodium tetrahydrate)	0.5,True
SNU-423,Altretamine,5.0,750,SNU-423	Altretamine	5.0,True
SNU-423,Betamethasone dipropionate,5.0,750,SNU-423	Betamethasone dipropionate	5.0,True
SNU-423,Fenofibrate,5.0,751,SNU-423	Fenofibrate	5.0,True
SNU-423,Mozavaptan,5.0,751,SNU-423	Mozavaptan	5.0,True
SNU-423,Nevirapine,5.0,751,SNU-423	Nevirapine	5.0,True
SNU-423,Pemetrexed,5.0,751,SNU-423	Pemetrexed	5.0,True
SNU-423,Pitavastatin (Calcium),5.0,751,SNU-423	Pitavastatin (Calcium)	5.0,True
SNU-423,Pravastatin (sodium),5.0,751,SNU-423	Pravastatin (sodium)	5.0,True
SNU-423,Rifaximin,5.0,751,SNU-423	Rifaximin	5.0,True
SNU-423,Sivelestat (sodium tetrahydrate),5.0,751,SNU-423	Sivelestat (sodium tetrahydrate)	5.0,True
SNU-423,Aprepitant,0.05,752,SNU-423	Aprepitant	0.05,True
SNU-423,Benztropine (mesylate),0.05,752,SNU-423	Benztropine (mesylate)	0.05,True
SNU-423,Econazole,0.05,752,SNU-423	Econazole	0.05,True
SNU-423,Estrone sulfate (potassium),0.05,752,SNU-423	Estrone sulfate (potassium)	0.05,True
SNU-423,Fulvestrant,0.05,752,SNU-423	Fulvestrant	0.05,True
SNU-423,Idoxuridine,0.05,752,SNU-423	Idoxuridine	0.05,True
SNU-423,Loperamide (hydrochloride),0.05,753,SNU-423	Loperamide (hydrochloride)	0.05,True
SNU-423,Lopinavir,0.05,753,SNU-423	Lopinavir	0.05,True
SNU-423,Neratinib,0.05,753,SNU-423	Neratinib	0.05,True
SNU-423,Osimertinib (mesylate),0.05,753,SNU-423	Osimertinib (mesylate)	0.05,True
SNU-423,Pentoxifylline,0.05,753,SNU-423	Pentoxifylline	0.05,True
SNU-423,Talc,0.05,753,SNU-423	Talc	0.05,True
SNU-423,Tirabrutinib (hydrochloride),0.05,753,SNU-423	Tirabrutinib (hydrochloride)	0.05,True
SNU-423,Aprepitant,0.5,753,SNU-423	Aprepitant	0.5,True
SNU-423,Benztropine (mesylate),0.5,753,SNU-423	Benztropine (mesylate)	0.5,True
SNU-423,Econazole,0.5,754,SNU-423	Econazole	0.5,True
SNU-423,Estrone sulfate (potassium),0.5,754,SNU-423	Estrone sulfate (potassium)	0.5,True
SNU-423,Fulvestrant,0.5,754,SNU-423	Fulvestrant	0.5,True
SNU-423,Idoxuridine,0.5,754,SNU-423	Idoxuridine	0.5,True
SNU-423,Loperamide (hydrochloride),0.5,754,SNU-423	Loperamide (hydrochloride)	0.5,True
SNU-423,Lopinavir,0.5,754,SNU-423	Lopinavir	0.5,True
SNU-423,Neratinib,0.5,754,SNU-423	Neratinib	0.5,True
SNU-423,Osimertinib (mesylate),0.5,754,SNU-423	Osimertinib (mesylate)	0.5,True
SNU-423,Pentoxifylline,0.5,754,SNU-423	Pentoxifylline	0.5,True
SNU-423,Talc,0.5,754,SNU-423	Talc	0.5,True
SNU-423,Tirabrutinib (hydrochloride),0.5,754,SNU-423	Tirabrutinib (hydrochloride)	0.5,True
SNU-423,Aprepitant,5.0,755,SNU-423	Aprepitant	5.0,True
SNU-423,Benztropine (mesylate),5.0,755,SNU-423	Benztropine (mesylate)	5.0,True
SNU-423,Econazole,5.0,755,SNU-423	Econazole	5.0,True
SNU-423,Estrone sulfate (potassium),5.0,755,SNU-423	Estrone sulfate (potassium)	5.0,True
SNU-423,Fulvestrant,5.0,755,SNU-423	Fulvestrant	5.0,True
SNU-423,Idoxuridine,5.0,755,SNU-423	Idoxuridine	5.0,True
SNU-423,Loperamide (hydrochloride),5.0,755,SNU-423	Loperamide (hydrochloride)	5.0,True
SNU-423,Lopinavir,5.0,755,SNU-423	Lopinavir	5.0,True
SNU-423,Neratinib,5.0,756,SNU-423	Neratinib	5.0,True
SNU-423,Osimertinib (mesylate),5.0,756,SNU-423	Osimertinib (mesylate)	5.0,True
SNU-423,Pentoxifylline,5.0,756,SNU-423	Pentoxifylline	5.0,True
SNU-423,Talc,5.0,756,SNU-423	Talc	5.0,True
SNU-423,Tirabrutinib (hydrochloride),5.0,756,SNU-423	Tirabrutinib (hydrochloride)	5.0,True
SNU-423,Carbidopa (monohydrate),0.05,756,SNU-423	Carbidopa (monohydrate)	0.05,True
SNU-423,Carbidopa (monohydrate),0.5,756,SNU-423	Carbidopa (monohydrate)	0.5,True
SNU-423,Carbidopa (monohydrate),5.0,756,SNU-423	Carbidopa (monohydrate)	5.0,True
SNU-423,Larotrectinib sulfate,0.05,757,SNU-423	Larotrectinib sulfate	0.05,True
SNU-423,Larotrectinib sulfate,0.5,757,SNU-423	Larotrectinib sulfate	0.5,True
SNU-423,Larotrectinib sulfate,5.0,757,SNU-423	Larotrectinib sulfate	5.0,True
SNU-423,Ribociclib,0.05,757,SNU-423	Ribociclib	0.05,True
SNU-423,Ribociclib,0.5,757,SNU-423	Ribociclib	0.5,True
SNU-423,Ribociclib,5.0,757,SNU-423	Ribociclib	5.0,True
SW 1271,BI-3406,0.05,759,SW 1271	BI-3406	0.05,True
SW 1271,Bortezomib,0.05,759,SW 1271	Bortezomib	0.05,True
SW 1271,Celecoxib,0.05,759,SW 1271	Celecoxib	0.05,True
SW 1271,DT-061,0.05,759,SW 1271	DT-061	0.05,True
SW 1271,Everolimus,0.05,760,SW 1271	Everolimus	0.05,True
SW 1271,GSK1059615,0.05,760,SW 1271	GSK1059615	0.05,True
SW 1271,Gemcitabine,0.05,760,SW 1271	Gemcitabine	0.05,True
SW 1271,Hydroxyfasudil,0.05,760,SW 1271	Hydroxyfasudil	0.05,True
SW 1271,IQ 1,0.05,760,SW 1271	IQ 1	0.05,True
SW 1271,LJI308,0.05,760,SW 1271	LJI308	0.05,True
SW 1271,PH-797804,0.05,760,SW 1271	PH-797804	0.05,True
SW 1271,BI-3406,0.5,761,SW 1271	BI-3406	0.5,True
SW 1271,Bortezomib,0.5,761,SW 1271	Bortezomib	0.5,True
SW 1271,Celecoxib,0.5,761,SW 1271	Celecoxib	0.5,True
SW 1271,DT-061,0.5,761,SW 1271	DT-061	0.5,True
SW 1271,Everolimus,0.5,761,SW 1271	Everolimus	0.5,True
SW 1271,GSK1059615,0.5,761,SW 1271	GSK1059615	0.5,True
SW 1271,Gemcitabine,0.5,761,SW 1271	Gemcitabine	0.5,True
SW 1271,Hydroxyfasudil,0.5,761,SW 1271	Hydroxyfasudil	0.5,True
SW 1271,IQ 1,0.5,761,SW 1271	IQ 1	0.5,True
SW 1271,LJI308,0.5,761,SW 1271	LJI308	0.5,True
SW 1271,PH-797804,0.5,761,SW 1271	PH-797804	0.5,True
SW 1271,Ralimetinib dimesylate,0.5,761,SW 1271	Ralimetinib dimesylate	0.5,True
SW 1271,BI-3406,5.0,762,SW 1271	BI-3406	5.0,True
SW 1271,Bortezomib,5.0,762,SW 1271	Bortezomib	5.0,True
SW 1271,Celecoxib,5.0,762,SW 1271	Celecoxib	5.0,True
SW 1271,DT-061,5.0,762,SW 1271	DT-061	5.0,True
SW 1271,Everolimus,5.0,762,SW 1271	Everolimus	5.0,True
SW 1271,GSK1059615,5.0,762,SW 1271	GSK1059615	5.0,True
SW 1271,Gemcitabine,5.0,762,SW 1271	Gemcitabine	5.0,True
SW 1271,Hydroxyfasudil,5.0,762,SW 1271	Hydroxyfasudil	5.0,True
SW 1271,IQ 1,5.0,762,SW 1271	IQ 1	5.0,True
SW 1271,LJI308,5.0,762,SW 1271	LJI308	5.0,True
SW 1271,PH-797804,5.0,763,SW 1271	PH-797804	5.0,True
SW 1271,Ralimetinib dimesylate,5.0,763,SW 1271	Ralimetinib dimesylate	5.0,True
SW 1271,Allantoin,0.05,763,SW 1271	Allantoin	0.05,True
SW 1271,Amsacrine,0.05,763,SW 1271	Amsacrine	0.05,True
SW 1271,Anethole trithione,0.05,763,SW 1271	Anethole trithione	0.05,True
SW 1271,Bimatoprost,0.05,763,SW 1271	Bimatoprost	0.05,True
SW 1271,Elagolix sodium,0.05,764,SW 1271	Elagolix sodium	0.05,True
SW 1271,Furosemide,0.05,764,SW 1271	Furosemide	0.05,True
SW 1271,Megestrol,0.05,764,SW 1271	Megestrol	0.05,True
SW 1271,Pentamidine (isethionate),0.05,764,SW 1271	Pentamidine (isethionate)	0.05,True
SW 1271,Quinestrol,0.05,764,SW 1271	Quinestrol	0.05,True
SW 1271,Rapamycin,0.05,764,SW 1271	Rapamycin	0.05,True
SW 1271,S-Adenosyl-L-methionine (disulfate tosylate),0.05,764,SW 1271	S-Adenosyl-L-methionine (disulfate tosylate)	0.05,True
SW 1271,Terfenadine,0.05,764,SW 1271	Terfenadine	0.05,True
SW 1271,Allantoin,0.5,765,SW 1271	Allantoin	0.5,True
SW 1271,Amsacrine,0.5,765,SW 1271	Amsacrine	0.5,True
SW 1271,Anethole trithione,0.5,765,SW 1271	Anethole trithione	0.5,True
SW 1271,Bimatoprost,0.5,765,SW 1271	Bimatoprost	0.5,True
SW 1271,Elagolix sodium,0.5,765,SW 1271	Elagolix sodium	0.5,True
SW 1271,Furosemide,0.5,765,SW 1271	Furosemide	0.5,True
SW 1271,Megestrol,0.5,765,SW 1271	Megestrol	0.5,True
SW 1271,Pentamidine (isethionate),0.5,766,SW 1271	Pentamidine (isethionate)	0.5,True
SW 1271,Quinestrol,0.5,766,SW 1271	Quinestrol	0.5,True
SW 1271,Rapamycin,0.5,766,SW 1271	Rapamycin	0.5,True
SW 1271,S-Adenosyl-L-methionine (disulfate tosylate),0.5,766,SW 1271	S-Adenosyl-L-methionine (disulfate tosylate)	0.5,True
SW 1271,Terfenadine,0.5,766,SW 1271	Terfenadine	0.5,True
SW 1271,Allantoin,5.0,766,SW 1271	Allantoin	5.0,True
SW 1271,Amsacrine,5.0,766,SW 1271	Amsacrine	5.0,True
SW 1271,Anethole trithione,5.0,766,SW 1271	Anethole trithione	5.0,True
SW 1271,Bimatoprost,5.0,766,SW 1271	Bimatoprost	5.0,True
SW 1271,Elagolix sodium,5.0,767,SW 1271	Elagolix sodium	5.0,True
SW 1271,Furosemide,5.0,767,SW 1271	Furosemide	5.0,True
SW 1271,Megestrol,5.0,767,SW 1271	Megestrol	5.0,True
SW 1271,Pentamidine (isethionate),5.0,767,SW 1271	Pentamidine (isethionate)	5.0,True
SW 1271,Quinestrol,5.0,767,SW 1271	Quinestrol	5.0,True
SW 1271,Rapamycin,5.0,767,SW 1271	Rapamycin	5.0,True
SW 1271,S-Adenosyl-L-methionine (disulfate tosylate),5.0,767,SW 1271	S-Adenosyl-L-methionine (disulfate tosylate)	5.0,True
SW 1271,Terfenadine,5.0,767,SW 1271	Terfenadine	5.0,True
SW 1271,Altretamine,0.05,768,SW 1271	Altretamine	0.05,True
SW 1271,Betamethasone dipropionate,0.05,768,SW 1271	Betamethasone dipropionate	0.05,True
SW 1271,Fenofibrate,0.05,768,SW 1271	Fenofibrate	0.05,True
SW 1271,Mozavaptan,0.05,769,SW 1271	Mozavaptan	0.05,True
SW 1271,Nevirapine,0.05,769,SW 1271	Nevirapine	0.05,True
SW 1271,Pemetrexed,0.05,769,SW 1271	Pemetrexed	0.05,True
SW 1271,Pitavastatin (Calcium),0.05,769,SW 1271	Pitavastatin (Calcium)	0.05,True
SW 1271,Pravastatin (sodium),0.05,769,SW 1271	Pravastatin (sodium)	0.05,True
SW 1271,Rifaximin,0.05,769,SW 1271	Rifaximin	0.05,True
SW 1271,Sivelestat (sodium tetrahydrate),0.05,769,SW 1271	Sivelestat (sodium tetrahydrate)	0.05,True
SW 1271,Altretamine,0.5,769,SW 1271	Altretamine	0.5,True
SW 1271,Betamethasone dipropionate,0.5,769,SW 1271	Betamethasone dipropionate	0.5,True
SW 1271,Fenofibrate,0.5,770,SW 1271	Fenofibrate	0.5,True
SW 1271,Mozavaptan,0.5,770,SW 1271	Mozavaptan	0.5,True
SW 1271,Nevirapine,0.5,770,SW 1271	Nevirapine	0.5,True
SW 1271,Pemetrexed,0.5,770,SW 1271	Pemetrexed	0.5,True
SW 1271,Pitavastatin (Calcium),0.5,770,SW 1271	Pitavastatin (Calcium)	0.5,True
SW 1271,Pravastatin (sodium),0.5,770,SW 1271	Pravastatin (sodium)	0.5,True
SW 1271,Rifaximin,0.5,770,SW 1271	Rifaximin	0.5,True
SW 1271,Sivelestat (sodium tetrahydrate),0.5,770,SW 1271	Sivelestat (sodium tetrahydrate)	0.5,True
SW 1271,Altretamine,5.0,771,SW 1271	Altretamine	5.0,True
SW 1271,Betamethasone dipropionate,5.0,771,SW 1271	Betamethasone dipropionate	5.0,True
SW 1271,Fenofibrate,5.0,771,SW 1271	Fenofibrate	5.0,True
SW 1271,Mozavaptan,5.0,771,SW 1271	Mozavaptan	5.0,True
SW 1271,Nevirapine,5.0,771,SW 1271	Nevirapine	5.0,True
SW 1271,Pemetrexed,5.0,772,SW 1271	Pemetrexed	5.0,True
SW 1271,Pitavastatin (Calcium),5.0,772,SW 1271	Pitavastatin (Calcium)	5.0,True
SW 1271,Pravastatin (sodium),5.0,772,SW 1271	Pravastatin (sodium)	5.0,True
SW 1271,Rifaximin,5.0,772,SW 1271	Rifaximin	5.0,True
SW 1271,Sivelestat (sodium tetrahydrate),5.0,772,SW 1271	Sivelestat (sodium tetrahydrate)	5.0,True
SW 1271,Aprepitant,0.05,772,SW 1271	Aprepitant	0.05,True
SW 1271,Benztropine (mesylate),0.05,772,SW 1271	Benztropine (mesylate)	0.05,True
SW 1271,Econazole,0.05,773,SW 1271	Econazole	0.05,True
SW 1271,Estrone sulfate (potassium),0.05,773,SW 1271	Estrone sulfate (potassium)	0.05,True
SW 1271,Fulvestrant,0.05,773,SW 1271	Fulvestrant	0.05,True
SW 1271,Idoxuridine,0.05,773,SW 1271	Idoxuridine	0.05,True
SW 1271,Loperamide (hydrochloride),0.05,773,SW 1271	Loperamide (hydrochloride)	0.05,True
SW 1271,Lopinavir,0.05,773,SW 1271	Lopinavir	0.05,True
SW 1271,Neratinib,0.05,773,SW 1271	Neratinib	0.05,True
SW 1271,Osimertinib (mesylate),0.05,773,SW 1271	Osimertinib (mesylate)	0.05,True
SW 1271,Pentoxifylline,0.05,773,SW 1271	Pentoxifylline	0.05,True
SW 1271,Talc,0.05,773,SW 1271	Talc	0.05,True
SW 1271,Tirabrutinib (hydrochloride),0.05,773,SW 1271	Tirabrutinib (hydrochloride)	0.05,True
SW 1271,Aprepitant,0.5,774,SW 1271	Aprepitant	0.5,True
SW 1271,Benztropine (mesylate),0.5,774,SW 1271	Benztropine (mesylate)	0.5,True
SW 1271,Econazole,0.5,774,SW 1271	Econazole	0.5,True
SW 1271,Estrone sulfate (potassium),0.5,774,SW 1271	Estrone sulfate (potassium)	0.5,True
SW 1271,Fulvestrant,0.5,774,SW 1271	Fulvestrant	0.5,True
SW 1271,Idoxuridine,0.5,774,SW 1271	Idoxuridine	0.5,True
SW 1271,Loperamide (hydrochloride),0.5,774,SW 1271	Loperamide (hydrochloride)	0.5,True
SW 1271,Lopinavir,0.5,774,SW 1271	Lopinavir	0.5,True
SW 1271,Neratinib,0.5,775,SW 1271	Neratinib	0.5,True
SW 1271,Osimertinib (mesylate),0.5,775,SW 1271	Osimertinib (mesylate)	0.5,True
SW 1271,Pentoxifylline,0.5,775,SW 1271	Pentoxifylline	0.5,True
SW 1271,Talc,0.5,775,SW 1271	Talc	0.5,True
SW 1271,Tirabrutinib (hydrochloride),0.5,775,SW 1271	Tirabrutinib (hydrochloride)	0.5,True
SW 1271,Aprepitant,5.0,775,SW 1271	Aprepitant	5.0,True
SW 1271,Benztropine (mesylate),5.0,775,SW 1271	Benztropine (mesylate)	5.0,True
SW 1271,Econazole,5.0,776,SW 1271	Econazole	5.0,True
SW 1271,Estrone sulfate (potassium),5.0,776,SW 1271	Estrone sulfate (potassium)	5.0,True
SW 1271,Fulvestrant,5.0,776,SW 1271	Fulvestrant	5.0,True
SW 1271,Idoxuridine,5.0,776,SW 1271	Idoxuridine	5.0,True
SW 1271,Loperamide (hydrochloride),5.0,776,SW 1271	Loperamide (hydrochloride)	5.0,True
SW 1271,Lopinavir,5.0,776,SW 1271	Lopinavir	5.0,True
SW 1271,Neratinib,5.0,776,SW 1271	Neratinib	5.0,True
SW 1271,Osimertinib (mesylate),5.0,776,SW 1271	Osimertinib (mesylate)	5.0,True
SW 1271,Pentoxifylline,5.0,776,SW 1271	Pentoxifylline	5.0,True
SW 1271,Talc,5.0,776,SW 1271	Talc	5.0,True
SW 1271,Tirabrutinib (hydrochloride),5.0,776,SW 1271	Tirabrutinib (hydrochloride)	5.0,True
SW 1271,Carbidopa (monohydrate),0.05,777,SW 1271	Carbidopa (monohydrate)	0.05,True
SW 1271,Carbidopa (monohydrate),0.5,777,SW 1271	Carbidopa (monohydrate)	0.5,True
SW 1271,Carbidopa (monohydrate),5.0,777,SW 1271	Carbidopa (monohydrate)	5.0,True
SW 1271,Larotrectinib sulfate,0.05,777,SW 1271	Larotrectinib sulfate	0.05,True
SW 1271,Larotrectinib sulfate,0.5,777,SW 1271	Larotrectinib sulfate	0.5,True
SW 1271,Larotrectinib sulfate,5.0,777,SW 1271	Larotrectinib sulfate	5.0,True
SW 1271,Ralimetinib dimesylate,0.05,778,SW 1271	Ralimetinib dimesylate	0.05,True
SW 1271,Ribociclib,0.05,778,SW 1271	Ribociclib	0.05,True
SW 1271,Ribociclib,0.5,778,SW 1271	Ribociclib	0.5,True
SW 1271,Ribociclib,5.0,778,SW 1271	Ribociclib	5.0,True
C32,BI-3406,0.05,780,C32	BI-3406	0.05,True
C32,Bortezomib,0.05,780,C32	Bortezomib	0.05,True
C32,Celecoxib,0.05,780,C32	Celecoxib	0.05,True
C32,DT-061,0.05,780,C32	DT-061	0.05,True
C32,Everolimus,0.05,780,C32	Everolimus	0.05,True
C32,GSK1059615,0.05,780,C32	GSK1059615	0.05,True
C32,Gemcitabine,0.05,780,C32	Gemcitabine	0.05,True
C32,Hydroxyfasudil,0.05,780,C32	Hydroxyfasudil	0.05,True
C32,IQ 1,0.05,780,C32	IQ 1	0.05,True
C32,LJI308,0.05,780,C32	LJI308	0.05,True
C32,PH-797804,0.05,780,C32	PH-797804	0.05,True
C32,Ralimetinib dimesylate,0.05,780,C32	Ralimetinib dimesylate	0.05,True
C32,BI-3406,0.5,781,C32	BI-3406	0.5,True
C32,Bortezomib,0.5,781,C32	Bortezomib	0.5,True
C32,Celecoxib,0.5,781,C32	Celecoxib	0.5,True
C32,DT-061,0.5,781,C32	DT-061	0.5,True
C32,Everolimus,0.5,781,C32	Everolimus	0.5,True
C32,GSK1059615,0.5,781,C32	GSK1059615	0.5,True
C32,Gemcitabine,0.5,781,C32	Gemcitabine	0.5,True
C32,Hydroxyfasudil,0.5,781,C32	Hydroxyfasudil	0.5,True
C32,IQ 1,0.5,781,C32	IQ 1	0.5,True
C32,LJI308,0.5,782,C32	LJI308	0.5,True
C32,PH-797804,0.5,782,C32	PH-797804	0.5,True
C32,Ralimetinib dimesylate,0.5,782,C32	Ralimetinib dimesylate	0.5,True
C32,BI-3406,5.0,782,C32	BI-3406	5.0,True
C32,Bortezomib,5.0,783,C32	Bortezomib	5.0,True
C32,Celecoxib,5.0,783,C32	Celecoxib	5.0,True
C32,DT-061,5.0,783,C32	DT-061	5.0,True
C32,Everolimus,5.0,783,C32	Everolimus	5.0,True
C32,GSK1059615,5.0,783,C32	GSK1059615	5.0,True
C32,Gemcitabine,5.0,783,C32	Gemcitabine	5.0,True
C32,Hydroxyfasudil,5.0,783,C32	Hydroxyfasudil	5.0,True
C32,IQ 1,5.0,783,C32	IQ 1	5.0,True
C32,LJI308,5.0,783,C32	LJI308	5.0,True
C32,PH-797804,5.0,783,C32	PH-797804	5.0,True
C32,Ralimetinib dimesylate,5.0,783,C32	Ralimetinib dimesylate	5.0,True
C32,Allantoin,0.05,784,C32	Allantoin	0.05,True
C32,Amsacrine,0.05,784,C32	Amsacrine	0.05,True
C32,Anethole trithione,0.05,784,C32	Anethole trithione	0.05,True
C32,Bimatoprost,0.05,784,C32	Bimatoprost	0.05,True
C32,Elagolix sodium,0.05,784,C32	Elagolix sodium	0.05,True
C32,Furosemide,0.05,784,C32	Furosemide	0.05,True
C32,Megestrol,0.05,785,C32	Megestrol	0.05,True
C32,Pentamidine (isethionate),0.05,785,C32	Pentamidine (isethionate)	0.05,True
C32,Quinestrol,0.05,785,C32	Quinestrol	0.05,True
C32,Rapamycin,0.05,785,C32	Rapamycin	0.05,True
C32,S-Adenosyl-L-methionine (disulfate tosylate),0.05,785,C32	S-Adenosyl-L-methionine (disulfate tosylate)	0.05,True
C32,Terfenadine,0.05,785,C32	Terfenadine	0.05,True
C32,Allantoin,0.5,785,C32	Allantoin	0.5,True
C32,Amsacrine,0.5,785,C32	Amsacrine	0.5,True
C32,Anethole trithione,0.5,785,C32	Anethole trithione	0.5,True
C32,Bimatoprost,0.5,785,C32	Bimatoprost	0.5,True
C32,Elagolix sodium,0.5,786,C32	Elagolix sodium	0.5,True
C32,Furosemide,0.5,786,C32	Furosemide	0.5,True
C32,Megestrol,0.5,786,C32	Megestrol	0.5,True
C32,Pentamidine (isethionate),0.5,786,C32	Pentamidine (isethionate)	0.5,True
C32,Quinestrol,0.5,786,C32	Quinestrol	0.5,True
C32,Rapamycin,0.5,786,C32	Rapamycin	0.5,True
C32,S-Adenosyl-L-methionine (disulfate tosylate),0.5,786,C32	S-Adenosyl-L-methionine (disulfate tosylate)	0.5,True
C32,Terfenadine,0.5,786,C32	Terfenadine	0.5,True
C32,Allantoin,5.0,787,C32	Allantoin	5.0,True
C32,Amsacrine,5.0,787,C32	Amsacrine	5.0,True
C32,Anethole trithione,5.0,787,C32	Anethole trithione	5.0,True
C32,Bimatoprost,5.0,787,C32	Bimatoprost	5.0,True
C32,Elagolix sodium,5.0,787,C32	Elagolix sodium	5.0,True
C32,Furosemide,5.0,787,C32	Furosemide	5.0,True
C32,Megestrol,5.0,787,C32	Megestrol	5.0,True
C32,Pentamidine (isethionate),5.0,788,C32	Pentamidine (isethionate)	5.0,True
C32,Quinestrol,5.0,788,C32	Quinestrol	5.0,True
C32,Rapamycin,5.0,788,C32	Rapamycin	5.0,True
C32,S-Adenosyl-L-methionine (disulfate tosylate),5.0,788,C32	S-Adenosyl-L-methionine (disulfate tosylate)	5.0,True
C32,Terfenadine,5.0,788,C32	Terfenadine	5.0,True
C32,Altretamine,0.05,788,C32	Altretamine	0.05,True
C32,Betamethasone dipropionate,0.05,788,C32	Betamethasone dipropionate	0.05,True
C32,Fenofibrate,0.05,789,C32	Fenofibrate	0.05,True
C32,Mozavaptan,0.05,789,C32	Mozavaptan	0.05,True
C32,Nevirapine,0.05,789,C32	Nevirapine	0.05,True
C32,Pemetrexed,0.05,789,C32	Pemetrexed	0.05,True
C32,Pitavastatin (Calcium),0.05,789,C32	Pitavastatin (Calcium)	0.05,True
C32,Pravastatin (sodium),0.05,789,C32	Pravastatin (sodium)	0.05,True
C32,Rifaximin,0.05,789,C32	Rifaximin	0.05,True
C32,Sivelestat (sodium tetrahydrate),0.05,789,C32	Sivelestat (sodium tetrahydrate)	0.05,True
C32,Altretamine,0.5,790,C32	Altretamine	0.5,True
C32,Betamethasone dipropionate,0.5,790,C32	Betamethasone dipropionate	0.5,True
C32,Fenofibrate,0.5,790,C32	Fenofibrate	0.5,True
C32,Mozavaptan,0.5,790,C32	Mozavaptan	0.5,True
C32,Nevirapine,0.5,791,C32	Nevirapine	0.5,True
C32,Pemetrexed,0.5,791,C32	Pemetrexed	0.5,True
C32,Pitavastatin (Calcium),0.5,791,C32	Pitavastatin (Calcium)	0.5,True
C32,Pravastatin (sodium),0.5,791,C32	Pravastatin (sodium)	0.5,True
C32,Rifaximin,0.5,791,C32	Rifaximin	0.5,True
C32,Sivelestat (sodium tetrahydrate),0.5,791,C32	Sivelestat (sodium tetrahydrate)	0.5,True
C32,Altretamine,5.0,791,C32	Altretamine	5.0,True
C32,Betamethasone dipropionate,5.0,791,C32	Betamethasone dipropionate	5.0,True
C32,Fenofibrate,5.0,792,C32	Fenofibrate	5.0,True
C32,Mozavaptan,5.0,792,C32	Mozavaptan	5.0,True
C32,Nevirapine,5.0,792,C32	Nevirapine	5.0,True
C32,Pemetrexed,5.0,792,C32	Pemetrexed	5.0,True
C32,Pitavastatin (Calcium),5.0,792,C32	Pitavastatin (Calcium)	5.0,True
C32,Pravastatin (sodium),5.0,792,C32	Pravastatin (sodium)	5.0,True
C32,Rifaximin,5.0,792,C32	Rifaximin	5.0,True
C32,Sivelestat (sodium tetrahydrate),5.0,792,C32	Sivelestat (sodium tetrahydrate)	5.0,True
C32,Aprepitant,0.05,793,C32	Aprepitant	0.05,True
C32,Benztropine (mesylate),0.05,793,C32	Benztropine (mesylate)	0.05,True
C32,Econazole,0.05,793,C32	Econazole	0.05,True
C32,Estrone sulfate (potassium),0.05,793,C32	Estrone sulfate (potassium)	0.05,True
C32,Fulvestrant,0.05,793,C32	Fulvestrant	0.05,True
C32,Idoxuridine,0.05,793,C32	Idoxuridine	0.05,True
C32,Loperamide (hydrochloride),0.05,793,C32	Loperamide (hydrochloride)	0.05,True
C32,Lopinavir,0.05,793,C32	Lopinavir	0.05,True
C32,Neratinib,0.05,794,C32	Neratinib	0.05,True
C32,Osimertinib (mesylate),0.05,794,C32	Osimertinib (mesylate)	0.05,True
C32,Pentoxifylline,0.05,794,C32	Pentoxifylline	0.05,True
C32,Talc,0.05,794,C32	Talc	0.05,True
C32,Tirabrutinib (hydrochloride),0.05,794,C32	Tirabrutinib (hydrochloride)	0.05,True
C32,Aprepitant,0.5,794,C32	Aprepitant	0.5,True
C32,Benztropine (mesylate),0.5,794,C32	Benztropine (mesylate)	0.5,True
C32,Econazole,0.5,795,C32	Econazole	0.5,True
C32,Estrone sulfate (potassium),0.5,795,C32	Estrone sulfate (potassium)	0.5,True
