cell_line,drug,conc,shard,key,extracted
A549,Hexylresorcinol,0.5,6,A549	Hexylresorcinol	0.5,True
A549,Homoharringtonine,0.5,6,A549	Homoharringtonine	0.5,True
A549,Idarubicin (hydrochloride),0.5,6,A549	Idarubicin (hydrochloride)	0.5,True
A549,Isocorydine,0.5,6,A549	Isocorydine	0.5,True
A549,L-Thyroxine (sodium salt pentahydrate),0.5,6,A549	L-Thyroxine (sodium salt pentahydrate)	0.5,True
A549,Larotrectinib,0.5,6,A549	Larotrectinib	0.5,True
A549,Lenalidomide (hemihydrate),0.5,6,A549	Lenalidomide (hemihydrate)	0.5,True
A549,Lidocaine (hydrochloride),0.5,6,A549	Lidocaine (hydrochloride)	0.5,True
A549,Lipoic acid,0.5,6,A549	Lipoic acid	0.5,True
A549,Lumateperone (tosylate),0.5,6,A549	Lumateperone (tosylate)	0.5,True
A549,Medroxyprogesterone acetate,0.5,6,A549	Medroxyprogesterone acetate	0.5,True
A549,Megestrol,0.5,6,A549	Megestrol	0.5,True
A549,Mitoxantrone (dihydrochloride),0.5,6,A549	Mitoxantrone (dihydrochloride)	0.5,True
A549,Neratinib (maleate),0.5,6,A549	Neratinib (maleate)	0.5,True
A549,Norepinephrine (hydrochloride),0.5,6,A549	Norepinephrine (hydrochloride)	0.5,True
A549,Olanzapine,0.5,6,A549	Olanzapine	0.5,True
A549,Palmatine (chloride),0.5,6,A549	Palmatine (chloride)	0.5,True
A549,Pasireotide (acetate),0.5,6,A549	Pasireotide (acetate)	0.5,True
A549,Pentagastrin,0.5,6,A549	Pentagastrin	0.5,True
A549,Pentamidine (isethionate),0.5,6,A549	Pentamidine (isethionate)	0.5,True
A549,Pyridoxine (hydrochloride),0.5,6,A549	Pyridoxine (hydrochloride)	0.5,True
A549,Pyridoxine,0.5,6,A549	Pyridoxine	0.5,True
A549,Quinestrol,0.5,6,A549	Quinestrol	0.5,True
A549,Radotinib,0.5,6,A549	Radotinib	0.5,True
A549,Raltitrexed,0.5,6,A549	Raltitrexed	0.5,True
A549,Rapamycin,0.5,6,A549	Rapamycin	0.5,True
A549,Relugolix,0.5,6,A549	Relugolix	0.5,True
A549,Resveratrol,0.5,6,A549	Resveratrol	0.5,True
A549,Retinoic acid,0.5,6,A549	Retinoic acid	0.5,True
A549,Riluzole hydrochloride,0.5,6,A549	Riluzole hydrochloride	0.5,True
A549,Rimonabant,0.5,6,A549	Rimonabant	0.5,True
A549,Ritonavir,0.5,6,A549	Ritonavir	0.5,True
A549,Ropivacaine (hydrochloride monohydrate),0.5,6,A549	Ropivacaine (hydrochloride monohydrate)	0.5,True
A549,S-Adenosyl-L-methionine (disulfate tosylate),0.5,6,A549	S-Adenosyl-L-methionine (disulfate tosylate)	0.5,True
A549,Salicylic acid,0.5,6,A549	Salicylic acid	0.5,True
A549,Saquinavir,0.5,6,A549	Saquinavir	0.5,True
A549,Selinexor ,0.5,7,A549	Selinexor 	0.5,True
A549,Sinomenine,0.5,7,A549	Sinomenine	0.5,True
A549,Sodium Salicylate,0.5,7,A549	Sodium Salicylate	0.5,True
A549,Sulfisoxazole,0.5,7,A549	Sulfisoxazole	0.5,True
A549,Temsirolimus,0.5,7,A549	Temsirolimus	0.5,True
A549,Terfenadine,0.5,7,A549	Terfenadine	0.5,True
A549,Thymol,0.5,7,A549	Thymol	0.5,True
A549,Tofacitinib (citrate),0.5,7,A549	Tofacitinib (citrate)	0.5,True
A549,Tofacitinib,0.5,7,A549	Tofacitinib	0.5,True
A549,Tolcapone,0.5,7,A549	Tolcapone	0.5,True
A549,Triamcinolone,0.5,7,A549	Triamcinolone	0.5,True
A549,Triclosan,0.5,7,A549	Triclosan	0.5,True
A549,Trifluridine,0.5,7,A549	Trifluridine	0.5,True
A549,Trimetrexate,0.5,7,A549	Trimetrexate	0.5,True
A549,Tucidinostat,0.5,7,A549	Tucidinostat	0.5,True
A549,Vilanterol,0.5,7,A549	Vilanterol	0.5,True
A549,Vinblastine (sulfate),0.5,7,A549	Vinblastine (sulfate)	0.5,True
A549,8-Hydroxyquinoline,5.0,7,A549	8-Hydroxyquinoline	5.0,True
A549,18β-Glycyrrhetinic acid,5.0,7,A549	18β-Glycyrrhetinic acid	5.0,True
A549,(R)-Verapamil (hydrochloride),5.0,7,A549	(R)-Verapamil (hydrochloride)	5.0,True
A549,Acetohexamide,5.0,7,A549	Acetohexamide	5.0,True
A549,Adenine,5.0,7,A549	Adenine	5.0,True
A549,Adenosine,5.0,7,A549	Adenosine	5.0,True
A549,Aliskiren,5.0,7,A549	Aliskiren	5.0,True
A549,Allantoin,5.0,7,A549	Allantoin	5.0,True
A549,Almonertinib (hydrochloride),5.0,7,A549	Almonertinib (hydrochloride)	5.0,True
A549,Amsacrine,5.0,7,A549	Amsacrine	5.0,True
A549,Anethole trithione,5.0,7,A549	Anethole trithione	5.0,True
A549,Artesunate,5.0,7,A549	Artesunate	5.0,True
A549,Azithromycin (hydrate),5.0,7,A549	Azithromycin (hydrate)	5.0,True
A549,Baicalin,5.0,7,A549	Baicalin	5.0,True
A549,Balsalazide (sodium hydrate),5.0,7,A549	Balsalazide (sodium hydrate)	5.0,True
A549,Berbamine,5.0,7,A549	Berbamine	5.0,True
A549,Berberine (chloride hydrate),5.0,7,A549	Berberine (chloride hydrate)	5.0,True
A549,Bergenin,5.0,7,A549	Bergenin	5.0,True
A549,Bimatoprost,5.0,7,A549	Bimatoprost	5.0,True
A549,Busulfan,5.0,7,A549	Busulfan	5.0,True
A549,Cepharanthine,5.0,7,A549	Cepharanthine	5.0,True
A549,Chlorhexidine (diacetate),5.0,7,A549	Chlorhexidine (diacetate)	5.0,True
A549,Ciclopirox,5.0,7,A549	Ciclopirox	5.0,True
A549,Clonidine (hydrochloride),5.0,7,A549	Clonidine (hydrochloride)	5.0,True
A549,Clotrimazole,5.0,7,A549	Clotrimazole	5.0,True
A549,Cloxacillin (sodium),5.0,7,A549	Cloxacillin (sodium)	5.0,True
A549,Cysteamine (hydrochloride),5.0,7,A549	Cysteamine (hydrochloride)	5.0,True
A549,Darinaparsin,5.0,7,A549	Darinaparsin	5.0,True
A549,Demeclocycline,5.0,7,A549	Demeclocycline	5.0,True
A549,Diammonium Glycyrrhizinate,5.0,7,A549	Diammonium Glycyrrhizinate	5.0,True
A549,Docetaxel,5.0,7,A549	Docetaxel	5.0,True
A549,Elagolix sodium,5.0,7,A549	Elagolix sodium	5.0,True
A549,Fluvoxamine (maleate),5.0,7,A549	Fluvoxamine (maleate)	5.0,True
A549,Folic acid,5.0,7,A549	Folic acid	5.0,True
A549,Furosemide,5.0,7,A549	Furosemide	5.0,True
A549,Fusidic acid,5.0,7,A549	Fusidic acid	5.0,True
A549,Gallic acid (hydrate),5.0,7,A549	Gallic acid (hydrate)	5.0,True
A549,Gallic acid,5.0,7,A549	Gallic acid	5.0,True
A549,Gemfibrozil,5.0,7,A549	Gemfibrozil	5.0,True
A549,Goserelin (acetate),5.0,7,A549	Goserelin (acetate)	5.0,True
A549,Hexylresorcinol,5.0,7,A549	Hexylresorcinol	5.0,True
A549,Homoharringtonine,5.0,7,A549	Homoharringtonine	5.0,True
A549,Idarubicin (hydrochloride),5.0,7,A549	Idarubicin (hydrochloride)	5.0,True
A549,Isocorydine,5.0,7,A549	Isocorydine	5.0,True
A549,L-Thyroxine (sodium salt pentahydrate),5.0,7,A549	L-Thyroxine (sodium salt pentahydrate)	5.0,True
A549,Larotrectinib,5.0,7,A549	Larotrectinib	5.0,True
A549,Lenalidomide (hemihydrate),5.0,8,A549	Lenalidomide (hemihydrate)	5.0,True
A549,Lidocaine (hydrochloride),5.0,8,A549	Lidocaine (hydrochloride)	5.0,True
A549,Lipoic acid,5.0,8,A549	Lipoic acid	5.0,True
A549,Lumateperone (tosylate),5.0,8,A549	Lumateperone (tosylate)	5.0,True
A549,Medroxyprogesterone acetate,5.0,8,A549	Medroxyprogesterone acetate	5.0,True
A549,Megestrol,5.0,8,A549	Megestrol	5.0,True
A549,Mitoxantrone (dihydrochloride),5.0,8,A549	Mitoxantrone (dihydrochloride)	5.0,True
A549,Neratinib (maleate),5.0,8,A549	Neratinib (maleate)	5.0,True
A549,Norepinephrine (hydrochloride),5.0,8,A549	Norepinephrine (hydrochloride)	5.0,True
A549,Olanzapine,5.0,8,A549	Olanzapine	5.0,True
A549,Palmatine (chloride),5.0,8,A549	Palmatine (chloride)	5.0,True
A549,Pasireotide (acetate),5.0,8,A549	Pasireotide (acetate)	5.0,True
A549,Pentagastrin,5.0,8,A549	Pentagastrin	5.0,True
A549,Pentamidine (isethionate),5.0,8,A549	Pentamidine (isethionate)	5.0,True
A549,Pyridoxine (hydrochloride),5.0,8,A549	Pyridoxine (hydrochloride)	5.0,True
A549,Pyridoxine,5.0,8,A549	Pyridoxine	5.0,True
A549,Quinestrol,5.0,8,A549	Quinestrol	5.0,True
A549,Radotinib,5.0,8,A549	Radotinib	5.0,True
A549,Raltitrexed,5.0,8,A549	Raltitrexed	5.0,True
A549,Rapamycin,5.0,8,A549	Rapamycin	5.0,True
A549,Relugolix,5.0,8,A549	Relugolix	5.0,True
A549,Resveratrol,5.0,8,A549	Resveratrol	5.0,True
A549,Retinoic acid,5.0,8,A549	Retinoic acid	5.0,True
A549,Riluzole hydrochloride,5.0,8,A549	Riluzole hydrochloride	5.0,True
A549,Rimonabant,5.0,8,A549	Rimonabant	5.0,True
A549,Ritonavir,5.0,8,A549	Ritonavir	5.0,True
A549,Ropivacaine (hydrochloride monohydrate),5.0,8,A549	Ropivacaine (hydrochloride monohydrate)	5.0,True
A549,S-Adenosyl-L-methionine (disulfate tosylate),5.0,8,A549	S-Adenosyl-L-methionine (disulfate tosylate)	5.0,True
A549,Salicylic acid,5.0,8,A549	Salicylic acid	5.0,True
A549,Saquinavir,5.0,8,A549	Saquinavir	5.0,True
A549,Selinexor ,5.0,8,A549	Selinexor 	5.0,True
A549,Sinomenine,5.0,8,A549	Sinomenine	5.0,True
A549,Sodium Salicylate,5.0,8,A549	Sodium Salicylate	5.0,True
A549,Sulfisoxazole,5.0,8,A549	Sulfisoxazole	5.0,True
A549,Temsirolimus,5.0,8,A549	Temsirolimus	5.0,True
A549,Terfenadine,5.0,8,A549	Terfenadine	5.0,True
A549,Thymol,5.0,8,A549	Thymol	5.0,True
A549,Tofacitinib (citrate),5.0,8,A549	Tofacitinib (citrate)	5.0,True
A549,Tofacitinib,5.0,8,A549	Tofacitinib	5.0,True
A549,Tolcapone,5.0,8,A549	Tolcapone	5.0,True
A549,Triamcinolone,5.0,8,A549	Triamcinolone	5.0,True
A549,Triclosan,5.0,8,A549	Triclosan	5.0,True
A549,Trifluridine,5.0,8,A549	Trifluridine	5.0,True
A549,Trimetrexate,5.0,8,A549	Trimetrexate	5.0,True
A549,Tucidinostat,5.0,8,A549	Tucidinostat	5.0,True
A549,Vilanterol,5.0,8,A549	Vilanterol	5.0,True
A549,Vinblastine (sulfate),5.0,8,A549	Vinblastine (sulfate)	5.0,True
A549,(S)-Crizotinib,0.05,8,A549	(S)-Crizotinib	0.05,True
A549,Almonertinib (mesylate),0.05,8,A549	Almonertinib (mesylate)	0.05,True
A549,Altretamine,0.05,8,A549	Altretamine	0.05,True
A549,Apalutamide,0.05,8,A549	Apalutamide	0.05,True
A549,Arbutin,0.05,8,A549	Arbutin	0.05,True
A549,Belumosudil,0.05,8,A549	Belumosudil	0.05,True
A549,Bendamustine,0.05,8,A549	Bendamustine	0.05,True
A549,Benproperine (phosphate),0.05,8,A549	Benproperine (phosphate)	0.05,True
A549,Berbamine (dihydrochloride),0.05,8,A549	Berbamine (dihydrochloride)	0.05,True
A549,Bestatin,0.05,8,A549	Bestatin	0.05,True
A549,Betamethasone dipropionate,0.05,8,A549	Betamethasone dipropionate	0.05,True
A549,Bisoprolol (hemifumarate),0.05,8,A549	Bisoprolol (hemifumarate)	0.05,True
A549,Bosentan (hydrate),0.05,8,A549	Bosentan (hydrate)	0.05,True
A549,Canagliflozin,0.05,8,A549	Canagliflozin	0.05,True
A549,Cilostazol,0.05,8,A549	Cilostazol	0.05,True
A549,Clofarabine,0.05,9,A549	Clofarabine	0.05,True
A549,Cobimetinib,0.05,9,A549	Cobimetinib	0.05,True
A549,Cytarabine (hydrochloride),0.05,9,A549	Cytarabine (hydrochloride)	0.05,True
A549,Cytarabine,0.05,9,A549	Cytarabine	0.05,True
A549,Daidzin,0.05,9,A549	Daidzin	0.05,True
A549,"Dapagliflozin ((2S)-1,2-propanediol, hydrate)",0.05,9,"A549	Dapagliflozin ((2S)-1,2-propanediol, hydrate)	0.05",True
A549,Decitabine,0.05,9,A549	Decitabine	0.05,True
A549,Dexmedetomidine,0.05,9,A549	Dexmedetomidine	0.05,True
A549,Dimethyl fumarate,0.05,9,A549	Dimethyl fumarate	0.05,True
A549,Dinaciclib,0.05,9,A549	Dinaciclib	0.05,True
A549,Diphenhydramine,0.05,9,A549	Diphenhydramine	0.05,True
A549,Docetaxel (Trihydrate),0.05,9,A549	Docetaxel (Trihydrate)	0.05,True
A549,Dorzolamide (hydrochloride),0.05,9,A549	Dorzolamide (hydrochloride)	0.05,True
A549,Doxorubicin (hydrochloride),0.05,9,A549	Doxorubicin (hydrochloride)	0.05,True
A549,Doxycycline (monohydrate),0.05,9,A549	Doxycycline (monohydrate)	0.05,True
A549,Entecavir (monohydrate),0.05,9,A549	Entecavir (monohydrate)	0.05,True
A549,Epirubicin (hydrochloride),0.05,9,A549	Epirubicin (hydrochloride)	0.05,True
A549,Eplerenone,0.05,9,A549	Eplerenone	0.05,True
A549,Erlotinib,0.05,9,A549	Erlotinib	0.05,True
A549,Fenofibrate,0.05,9,A549	Fenofibrate	0.05,True
A549,Ferulic acid,0.05,9,A549	Ferulic acid	0.05,True
A549,Finasteride,0.05,9,A549	Finasteride	0.05,True
A549,Flumatinib (mesylate),0.05,9,A549	Flumatinib (mesylate)	0.05,True
A549,Fluvoxamine,0.05,9,A549	Fluvoxamine	0.05,True
A549,Fumaric acid,0.05,9,A549	Fumaric acid	0.05,True
A549,Glycyrrhizic acid,0.05,9,A549	Glycyrrhizic acid	0.05,True
A549,Harringtonine,0.05,9,A549	Harringtonine	0.05,True
A549,Hesperidin,0.05,9,A549	Hesperidin	0.05,True
A549,Hydroxyurea,0.05,9,A549	Hydroxyurea	0.05,True
A549,Imiquimod (maleate),0.05,9,A549	Imiquimod (maleate)	0.05,True
A549,Irinotecan (hydrochloride),0.05,9,A549	Irinotecan (hydrochloride)	0.05,True
A549,Levobupivacaine (hydrochloride),0.05,9,A549	Levobupivacaine (hydrochloride)	0.05,True
A549,Ligustrazine,0.05,9,A549	Ligustrazine	0.05,True
A549,Lucanthone,0.05,9,A549	Lucanthone	0.05,True
A549,Macitentan,0.05,9,A549	Macitentan	0.05,True
A549,Mebendazole,0.05,9,A549	Mebendazole	0.05,True
A549,Menadione,0.05,9,A549	Menadione	0.05,True
A549,Mifepristone,0.05,9,A549	Mifepristone	0.05,True
A549,Monocrotaline,0.05,9,A549	Monocrotaline	0.05,True
A549,Mozavaptan,0.05,9,A549	Mozavaptan	0.05,True
A549,Naproxen,0.05,9,A549	Naproxen	0.05,True
A549,Nevirapine,0.05,9,A549	Nevirapine	0.05,True
A549,Niclosamide (olamine),0.05,9,A549	Niclosamide (olamine)	0.05,True
A549,Orlistat,0.05,9,A549	Orlistat	0.05,True
A549,Pemetrexed,0.05,9,A549	Pemetrexed	0.05,True
A549,Penfluridol,0.05,9,A549	Penfluridol	0.05,True
A549,Peretinoin,0.05,9,A549	Peretinoin	0.05,True
A549,Pexidartinib (hydrochloride),0.05,9,A549	Pexidartinib (hydrochloride)	0.05,True
A549,Phenytoin (sodium),0.05,9,A549	Phenytoin (sodium)	0.05,True
A549,Pitavastatin (Calcium),0.05,9,A549	Pitavastatin (Calcium)	0.05,True
A549,Posaconazole,0.05,9,A549	Posaconazole	0.05,True
A549,Pravastatin (sodium),0.05,9,A549	Pravastatin (sodium)	0.05,True
A549,Procainamide (hydrochloride),0.05,9,A549	Procainamide (hydrochloride)	0.05,True
A549,Quinidine (15% dihydroquinidine),0.05,9,A549	Quinidine (15% dihydroquinidine)	0.05,True
A549,Rifaximin,0.05,9,A549	Rifaximin	0.05,True
A549,Rosiglitazone,0.05,9,A549	Rosiglitazone	0.05,True
A549,Roxadustat,0.05,9,A549	Roxadustat	0.05,True
A549,Rucaparib (phosphate),0.05,9,A549	Rucaparib (phosphate)	0.05,True
A549,Rutin (trihydrate),0.05,9,A549	Rutin (trihydrate)	0.05,True
A549,Sacubitril/Valsartan,0.05,9,A549	Sacubitril/Valsartan	0.05,True
A549,Sildenafil,0.05,9,A549	Sildenafil	0.05,True
A549,Silodosin,0.05,9,A549	Silodosin	0.05,True
A549,Simotinib,0.05,9,A549	Simotinib	0.05,True
A549,Sivelestat (sodium tetrahydrate),0.05,10,A549	Sivelestat (sodium tetrahydrate)	0.05,True
A549,Sulfatinib,0.05,10,A549	Sulfatinib	0.05,True
A549,Tadalafil,0.05,10,A549	Tadalafil	0.05,True
A549,Tetracycline (hydrochloride),0.05,10,A549	Tetracycline (hydrochloride)	0.05,True
A549,Thymopentin,0.05,10,A549	Thymopentin	0.05,True
A549,Tirabrutinib,0.05,10,A549	Tirabrutinib	0.05,True
A549,Tolmetin,0.05,10,A549	Tolmetin	0.05,True
A549,Topotecan (hydrochloride),0.05,10,A549	Topotecan (hydrochloride)	0.05,True
A549,Trametinib (DMSO_TF solvate),0.05,10,A549	Trametinib (DMSO_TF solvate)	0.05,True
A549,Tranilast,0.05,10,A549	Tranilast	0.05,True
A549,Verapamil,0.05,10,A549	Verapamil	0.05,True
A549,Verteporfin,0.05,10,A549	Verteporfin	0.05,True
A549,crizotinib,0.05,10,A549	crizotinib	0.05,True
A549,(S)-Crizotinib,0.5,10,A549	(S)-Crizotinib	0.5,True
A549,Adagrasib,0.5,10,A549	Adagrasib	0.5,True
A549,Almonertinib (mesylate),0.5,10,A549	Almonertinib (mesylate)	0.5,True
A549,Altretamine,0.5,10,A549	Altretamine	0.5,True
A549,Apalutamide,0.5,10,A549	Apalutamide	0.5,True
A549,Arbutin,0.5,10,A549	Arbutin	0.5,True
A549,Belumosudil,0.5,10,A549	Belumosudil	0.5,True
A549,Bendamustine,0.5,10,A549	Bendamustine	0.5,True
A549,Benproperine (phosphate),0.5,10,A549	Benproperine (phosphate)	0.5,True
A549,Berbamine (dihydrochloride),0.5,10,A549	Berbamine (dihydrochloride)	0.5,True
A549,Bestatin,0.5,10,A549	Bestatin	0.5,True
A549,Betamethasone dipropionate,0.5,10,A549	Betamethasone dipropionate	0.5,True
A549,Bisoprolol (hemifumarate),0.5,10,A549	Bisoprolol (hemifumarate)	0.5,True
A549,Bosentan (hydrate),0.5,10,A549	Bosentan (hydrate)	0.5,True
A549,Canagliflozin,0.5,10,A549	Canagliflozin	0.5,True
A549,Cilostazol,0.5,10,A549	Cilostazol	0.5,True
A549,Clofarabine,0.5,10,A549	Clofarabine	0.5,True
A549,Cobimetinib,0.5,10,A549	Cobimetinib	0.5,True
A549,Cytarabine (hydrochloride),0.5,10,A549	Cytarabine (hydrochloride)	0.5,True
A549,Cytarabine,0.5,10,A549	Cytarabine	0.5,True
A549,Daidzin,0.5,10,A549	Daidzin	0.5,True
A549,"Dapagliflozin ((2S)-1,2-propanediol, hydrate)",0.5,10,"A549	Dapagliflozin ((2S)-1,2-propanediol, hydrate)	0.5",True
A549,Decitabine,0.5,10,A549	Decitabine	0.5,True
A549,Dexmedetomidine,0.5,10,A549	Dexmedetomidine	0.5,True
A549,Dimethyl fumarate,0.5,10,A549	Dimethyl fumarate	0.5,True
A549,Dinaciclib,0.5,10,A549	Dinaciclib	0.5,True
A549,Diphenhydramine,0.5,10,A549	Diphenhydramine	0.5,True
A549,Docetaxel (Trihydrate),0.5,10,A549	Docetaxel (Trihydrate)	0.5,True
A549,Dorzolamide (hydrochloride),0.5,10,A549	Dorzolamide (hydrochloride)	0.5,True
A549,Doxorubicin (hydrochloride),0.5,10,A549	Doxorubicin (hydrochloride)	0.5,True
A549,Doxycycline (monohydrate),0.5,10,A549	Doxycycline (monohydrate)	0.5,True
A549,Entecavir (monohydrate),0.5,10,A549	Entecavir (monohydrate)	0.5,True
A549,Epirubicin (hydrochloride),0.5,10,A549	Epirubicin (hydrochloride)	0.5,True
A549,Eplerenone,0.5,10,A549	Eplerenone	0.5,True
A549,Erlotinib,0.5,10,A549	Erlotinib	0.5,True
A549,Fenofibrate,0.5,10,A549	Fenofibrate	0.5,True
A549,Ferulic acid,0.5,10,A549	Ferulic acid	0.5,True
A549,Finasteride,0.5,10,A549	Finasteride	0.5,True
A549,Flumatinib (mesylate),0.5,10,A549	Flumatinib (mesylate)	0.5,True
A549,Fluvoxamine,0.5,10,A549	Fluvoxamine	0.5,True
A549,Fumaric acid,0.5,10,A549	Fumaric acid	0.5,True
A549,Glycyrrhizic acid,0.5,10,A549	Glycyrrhizic acid	0.5,True
A549,Harringtonine,0.5,10,A549	Harringtonine	0.5,True
A549,Hesperidin,0.5,10,A549	Hesperidin	0.5,True
A549,Hydroxyurea,0.5,10,A549	Hydroxyurea	0.5,True
A549,Imiquimod (maleate),0.5,10,A549	Imiquimod (maleate)	0.5,True
A549,Irinotecan (hydrochloride),0.5,10,A549	Irinotecan (hydrochloride)	0.5,True
A549,Levobupivacaine (hydrochloride),0.5,10,A549	Levobupivacaine (hydrochloride)	0.5,True
A549,Ligustrazine,0.5,10,A549	Ligustrazine	0.5,True
A549,Lucanthone,0.5,11,A549	Lucanthone	0.5,True
A549,Macitentan,0.5,11,A549	Macitentan	0.5,True
A549,Mebendazole,0.5,11,A549	Mebendazole	0.5,True
A549,Menadione,0.5,11,A549	Menadione	0.5,True
A549,Mifepristone,0.5,11,A549	Mifepristone	0.5,True
A549,Monocrotaline,0.5,11,A549	Monocrotaline	0.5,True
A549,Mozavaptan,0.5,11,A549	Mozavaptan	0.5,True
A549,Naproxen,0.5,11,A549	Naproxen	0.5,True
A549,Nevirapine,0.5,11,A549	Nevirapine	0.5,True
A549,Niclosamide (olamine),0.5,11,A549	Niclosamide (olamine)	0.5,True
A549,Orlistat,0.5,11,A549	Orlistat	0.5,True
A549,Pemetrexed,0.5,11,A549	Pemetrexed	0.5,True
A549,Penfluridol,0.5,11,A549	Penfluridol	0.5,True
A549,Peretinoin,0.5,11,A549	Peretinoin	0.5,True
A549,Pexidartinib (hydrochloride),0.5,11,A549	Pexidartinib (hydrochloride)	0.5,True
A549,Phenytoin (sodium),0.5,11,A549	Phenytoin (sodium)	0.5,True
A549,Pitavastatin (Calcium),0.5,11,A549	Pitavastatin (Calcium)	0.5,True
A549,Posaconazole,0.5,11,A549	Posaconazole	0.5,True
A549,Pravastatin (sodium),0.5,11,A549	Pravastatin (sodium)	0.5,True
A549,Procainamide (hydrochloride),0.5,11,A549	Procainamide (hydrochloride)	0.5,True
A549,Quinidine (15% dihydroquinidine),0.5,11,A549	Quinidine (15% dihydroquinidine)	0.5,True
A549,Rifaximin,0.5,11,A549	Rifaximin	0.5,True
A549,Rosiglitazone,0.5,11,A549	Rosiglitazone	0.5,True
A549,Roxadustat,0.5,11,A549	Roxadustat	0.5,True
A549,Rucaparib (phosphate),0.5,11,A549	Rucaparib (phosphate)	0.5,True
A549,Rutin (trihydrate),0.5,11,A549	Rutin (trihydrate)	0.5,True
A549,Sacubitril/Valsartan,0.5,11,A549	Sacubitril/Valsartan	0.5,True
A549,Sildenafil,0.5,11,A549	Sildenafil	0.5,True
A549,Silodosin,0.5,11,A549	Silodosin	0.5,True
A549,Simotinib,0.5,11,A549	Simotinib	0.5,True
A549,Sivelestat (sodium tetrahydrate),0.5,11,A549	Sivelestat (sodium tetrahydrate)	0.5,True
A549,Sulfatinib,0.5,11,A549	Sulfatinib	0.5,True
A549,Tadalafil,0.5,11,A549	Tadalafil	0.5,True
A549,Tetracycline (hydrochloride),0.5,11,A549	Tetracycline (hydrochloride)	0.5,True
A549,Thymopentin,0.5,11,A549	Thymopentin	0.5,True
A549,Tirabrutinib,0.5,11,A549	Tirabrutinib	0.5,True
A549,Tolmetin,0.5,11,A549	Tolmetin	0.5,True
A549,Topotecan (hydrochloride),0.5,11,A549	Topotecan (hydrochloride)	0.5,True
A549,Trametinib (DMSO_TF solvate),0.5,11,A549	Trametinib (DMSO_TF solvate)	0.5,True
A549,Tranilast,0.5,11,A549	Tranilast	0.5,True
A549,Verapamil,0.5,11,A549	Verapamil	0.5,True
A549,Verteporfin,0.5,11,A549	Verteporfin	0.5,True
A549,crizotinib,0.5,11,A549	crizotinib	0.5,True
A549,(S)-Crizotinib,5.0,11,A549	(S)-Crizotinib	5.0,True
A549,Adagrasib,5.0,11,A549	Adagrasib	5.0,True
A549,Almonertinib (mesylate),5.0,11,A549	Almonertinib (mesylate)	5.0,True
A549,Altretamine,5.0,11,A549	Altretamine	5.0,True
A549,Apalutamide,5.0,11,A549	Apalutamide	5.0,True
A549,Arbutin,5.0,11,A549	Arbutin	5.0,True
A549,Belumosudil,5.0,11,A549	Belumosudil	5.0,True
A549,Bendamustine,5.0,11,A549	Bendamustine	5.0,True
A549,Benproperine (phosphate),5.0,11,A549	Benproperine (phosphate)	5.0,True
A549,Berbamine (dihydrochloride),5.0,11,A549	Berbamine (dihydrochloride)	5.0,True
A549,Bestatin,5.0,11,A549	Bestatin	5.0,True
A549,Betamethasone dipropionate,5.0,11,A549	Betamethasone dipropionate	5.0,True
A549,Bisoprolol (hemifumarate),5.0,11,A549	Bisoprolol (hemifumarate)	5.0,True
A549,Bosentan (hydrate),5.0,11,A549	Bosentan (hydrate)	5.0,True
A549,Canagliflozin,5.0,11,A549	Canagliflozin	5.0,True
A549,Cilostazol,5.0,11,A549	Cilostazol	5.0,True
A549,Clofarabine,5.0,11,A549	Clofarabine	5.0,True
A549,Cobimetinib,5.0,11,A549	Cobimetinib	5.0,True
A549,Cytarabine (hydrochloride),5.0,12,A549	Cytarabine (hydrochloride)	5.0,True
A549,Cytarabine,5.0,12,A549	Cytarabine	5.0,True
A549,Daidzin,5.0,12,A549	Daidzin	5.0,True
A549,"Dapagliflozin ((2S)-1,2-propanediol, hydrate)",5.0,12,"A549	Dapagliflozin ((2S)-1,2-propanediol, hydrate)	5.0",True
A549,Decitabine,5.0,12,A549	Decitabine	5.0,True
A549,Dexmedetomidine,5.0,12,A549	Dexmedetomidine	5.0,True
A549,Dimethyl fumarate,5.0,12,A549	Dimethyl fumarate	5.0,True
A549,Dinaciclib,5.0,12,A549	Dinaciclib	5.0,True
A549,Diphenhydramine,5.0,12,A549	Diphenhydramine	5.0,True
A549,Docetaxel (Trihydrate),5.0,12,A549	Docetaxel (Trihydrate)	5.0,True
A549,Dorzolamide (hydrochloride),5.0,12,A549	Dorzolamide (hydrochloride)	5.0,True
A549,Doxorubicin (hydrochloride),5.0,12,A549	Doxorubicin (hydrochloride)	5.0,True
A549,Doxycycline (monohydrate),5.0,12,A549	Doxycycline (monohydrate)	5.0,True
A549,Entecavir (monohydrate),5.0,12,A549	Entecavir (monohydrate)	5.0,True
A549,Epirubicin (hydrochloride),5.0,12,A549	Epirubicin (hydrochloride)	5.0,True
A549,Eplerenone,5.0,12,A549	Eplerenone	5.0,True
A549,Erlotinib,5.0,12,A549	Erlotinib	5.0,True
A549,Fenofibrate,5.0,12,A549	Fenofibrate	5.0,True
A549,Ferulic acid,5.0,12,A549	Ferulic acid	5.0,True
A549,Finasteride,5.0,12,A549	Finasteride	5.0,True
A549,Flumatinib (mesylate),5.0,12,A549	Flumatinib (mesylate)	5.0,True
A549,Fluvoxamine,5.0,12,A549	Fluvoxamine	5.0,True
A549,Fumaric acid,5.0,12,A549	Fumaric acid	5.0,True
